Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	WM_LossMean	WM_LossStd	StopIter	Time
21	312.8773	47.12941	381.76166	186.2126	135.96552	93.6772	28.923414	109.77644	1.1762502	88000	-3.3974648e-09	1411.2449	-0.020145383	-262.80225	0.9246067	0.009342716	0.12725	0.033994890227913854	0.00992841678726878	79.0	253.10845470428467
22	319.0741	39.720654	357.8442	198.16682	136.6207	96.172	31.121374	114.262314	-0.3431461	92000	-2.503395e-09	1267.1862	-0.016802553	-246.70935	0.91408694	0.007782785	0.10625	0.03438553832471371	0.00983336635946932	79.0	264.93147134780884
23	329.91132	17.644463	365.67383	298.21494	137.58621	98.20449	32.98109	118.683525	0.57226217	96000	-8.9406965e-10	1082.0334	-0.004367433	-223.58582	0.9101375	0.018660486	0.1565	0.03503515819087624	0.011270615708670438	4.0	276.5675525665283
24	352.65277	62.969578	552.992	238.53355	143.11111	104.88661	30.990627	123.24027	1.4538505	100000	8.3446505e-10	1595.836	-0.020943165	-343.35376	0.91071475	0.011548526	0.12125	0.04095792295411229	0.015459782524311402	79.0	288.6256456375122
25	354.31174	49.301178	561.9755	299.4114	142.85185	106.38015	37.163933	128.39908	1.479271	104000	-1.2516975e-08	1183.3707	-0.012992042	-212.69812	0.91562694	0.015142027	0.11775	0.05030172791332006	0.021201187237513415	20.0	300.40057373046875
26	386.54984	89.073074	594.94824	199.1547	150.23077	114.26804	34.49215	132.93785	1.5336595	108000	1.0490417e-08	1886.3849	-0.02067682	-307.77234	0.9081013	0.009578943	0.109	0.054656483959406615	0.020293083331035116	79.0	311.9692506790161
27	406.17188	114.16939	660.1288	182.78273	154.16	121.727	34.165295	138.24316	3.1278753	112000	6.437302e-09	2573.7556	-0.02089554	-465.4702	0.9009596	0.013128443	0.106	0.06285810155794025	0.024199179741115857	79.0	323.84136295318604
28	469.171	111.2912	646.2131	315.60443	173.69565	123.89626	38.440586	144.27325	3.6505313	116000	2.3245812e-09	2878.9712	-0.022198204	-545.9966	0.9009759	0.012097675	0.1305	0.07291012298315763	0.02634867031456678	79.0	336.05096101760864
29	439.4608	113.22261	603.1025	210.91264	162.29167	131.87775	38.396362	151.07603	5.855566	120000	-1.9073487e-09	2091.1685	-0.023041468	-313.93677	0.89689964	0.010728699	0.14625	0.07255218014121055	0.021534628289436693	79.0	348.0832860469818
30	475.2537	122.367584	764.2008	309.24744	173.0	135.68549	39.700985	156.31888	0.5799866	124000	2.9206275e-09	2399.4956	-0.023304204	-379.4973	0.89656675	0.015205447	0.1635	0.06484394397586585	0.021999503366691313	77.0	360.2434525489807
31	493.43387	107.10781	659.3939	304.5777	174.45454	141.98152	40.103203	161.78627	-1.0179019	128000	4.172325e-09	2384.0637	-0.019771416	-384.5974	0.870013	0.006487994	0.11725	0.06678760129958392	0.020457993390683445	79.0	372.26221990585327
32	471.58487	119.03132	660.45355	215.37239	166.65218	143.53828	44.58744	167.4182	-0.4122374	132000	4.768372e-10	2039.992	-0.020944897	-303.438	0.8658968	0.011198777	0.155	0.06364760091528296	0.01832372985856736	79.0	384.85220670700073
33	473.6069	153.23914	856.4149	165.54427	166.04167	147.17635	45.244328	172.17267	0.36147594	136000	-5.6922436e-09	2372.9744	-0.014711169	-302.6338	0.8701288	0.015218288	0.1485	0.060801271498203274	0.02028992856307215	20.0	397.2018358707428
34	548.9136	112.21669	781.3363	358.13138	190.7	150.99622	46.399906	176.59813	0.24494147	140000	3.8743018e-09	1892.5035	-0.020946516	-377.9082	0.8614489	0.014801248	0.1295	0.05739910135045648	0.016948220478247355	79.0	409.56786704063416
35	586.2006	177.98354	892.821	234.89758	204.10527	161.84262	44.269173	182.07623	3.3492866	144000	1.9073487e-09	2828.347	-0.005397145	-387.11353	0.8576876	0.017599842	0.22575	0.060284503698349	0.017652325446192888	3.0	421.3675398826599
36	901.34406	449.78043	2102.498	415.70657	328.0	173.0178	39.699165	187.37547	-2.0386376	148000	7.1525574e-10	3831.6746	-0.019265035	-466.93457	0.8569759	0.0090663275	0.118	0.06454103462398052	0.020676962293314838	79.0	433.90585112571716
37	723.28906	298.13782	1751.1699	433.8017	239.8125	174.3926	44.939377	193.56204	4.7162037	152000	-7.688999e-09	3087.323	-0.022000808	-540.126	0.8661292	0.0130183315	0.11575	0.06349862273782492	0.020111862922601895	79.0	445.7409117221832
38	761.4268	425.684	2230.9976	258.38116	257.13333	182.2409	44.656563	200.37578	-2.458736	156000	-7.748604e-10	3356.3284	-0.021456039	-369.23657	0.8681218	0.006753248	0.12675	0.06616394024342298	0.01919103914762809	79.0	457.8882348537445
39	741.00836	389.8781	1734.6763	211.44823	260.13333	188.61746	44.243286	205.53935	-2.8263774	160000	7.122755e-09	2979.9543	-0.0046040225	-188.61133	0.87124425	0.016373208	0.151	0.06903965000063181	0.019606134457284985	4.0	469.65642762184143
40	648.2503	201.12384	981.8763	257.24628	217.66667	189.33499	47.465897	209.0852	3.199338	164000	1.3589859e-08	3095.1152	-0.005313834	-128.70361	0.871601	0.019552654	0.2095	0.06983224920928478	0.01745306019331574	4.0	480.98389053344727
