Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.35524306	6.1543226	19.727217	-16.144855	26.243422	-0.09372132	0.1452982	0.35982466	-0.6691307	4000	34.346016	28.13234	-0.7674751	-5.199976	0.91894394	0.021669371	0.9228114	4.0	12.196088790893555
1	0.049199842	7.0554194	38.54418	-13.35601	26.344372	-2.2672486	0.5467939	1.411692	-2.9990473	8000	8.095466	32.332245	-0.11333561	-0.25930023	0.9201437	0.018849848	0.92430896	6.0	23.19695520401001
2	-2.480656	5.5066347	19.503084	-16.725424	24.666666	-2.2303603	0.17897584	-0.7614719	-2.8610203	12000	29.823515	24.076698	-0.589447	-1.8746872	0.92153794	0.02038886	0.9241665	6.0	35.09406542778015
3	-2.975284	5.1780233	12.4924345	-15.156529	24.304878	-3.5930326	0.1848929	-0.6354389	-3.8582754	16000	28.233246	18.54786	-0.61535263	-0.13771439	0.92308164	0.020120047	0.92346555	7.0	46.668004512786865
4	-2.9211593	5.527614	15.0192	-12.8919935	25.242039	-3.9348588	0.12206042	-1.9533887	-4.2348957	20000	8.422341	21.436607	-0.13539791	-0.021593094	0.9251377	0.017167492	0.9243098	7.0	58.217615842819214
5	-4.122269	4.7794495	8.944861	-14.132008	23.057804	-4.0445805	0.081606165	-3.35745	-4.331328	24000	24.310465	16.023073	-0.51470375	-0.42576218	0.9268593	0.020996576	0.92415065	7.0	69.7347993850708
6	-5.839429	4.713353	14.690887	-16.088123	22.965517	-4.6869473	0.09238901	-2.1549823	-4.8371763	28000	18.17323	18.088514	-0.32930756	-1.1448326	0.92858523	0.020381488	0.92465895	6.0	81.13704895973206
7	-5.2100425	5.3420672	14.859084	-16.742844	23.385965	-5.7696085	0.08575403	-4.0436387	-5.845857	32000	20.043497	18.866062	-0.35088158	-0.25066185	0.9301383	0.01908228	0.9257078	5.0	92.09118318557739
8	-5.728764	4.9961677	18.891088	-14.055665	23.441177	-5.2672386	0.05376066	-4.8094907	-5.345113	36000	16.18218	19.487082	-0.2587328	-0.12920761	0.9314437	0.019056594	0.9250144	5.0	103.07686853408813
9	-6.0208316	5.2892947	18.551052	-14.780122	23.91018	-5.6296678	0.046081282	-5.2182927	-5.691804	40000	283.26205	20.02705	-5.1011353	-0.055448532	0.93270993	0.01825668	0.9246685	3.0	113.44860243797302
10	-5.981141	4.753864	13.068079	-13.925816	24.58642	-5.8665934	0.0393232	-5.5308957	-5.930152	44000	60.04299	16.905502	-0.8830185	-0.0010356903	0.9337521	0.020211712	0.92284	4.0	124.09355235099792
11	-7.821851	4.2039294	6.117878	-16.345028	22.896551	-5.888842	0.03033633	-5.349224	-5.955625	48000	35.26348	16.644793	-0.46278	-1.0920105	0.9351911	0.018980036	0.9246001	4.0	135.5235412120819
12	-8.567301	4.6213374	13.7504225	-16.645231	22.805714	-6.9462695	0.047732744	-5.7903967	-6.9783516	52000	12.777298	19.83104	-0.16877842	-0.07873535	0.93641937	0.016347496	0.9231453	5.0	146.70447635650635
13	-8.393119	4.3807077	5.938169	-15.262988	22.049725	-7.228158	0.037025083	-6.6856627	-7.2539616	56000	11.15408	19.797457	-0.16058636	-0.17550087	0.93757546	0.01866318	0.92464924	7.0	158.5055902004242
