Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-3.134426	2.996983	10.993352	-14.281525	11.384615	0.12607315	0.116249636	0.4916955	-0.34107694	4000	-1.1086464e-08	19.598463	-0.023620887	-11.435675	0.91893864	0.01758907	0.20375	4.0	22.32593560218811
1	-1.2128085	3.44514	11.978802	-12.8278055	13.83737	-3.175773	0.7563596	2.1146247	-3.8581674	8000	1.7881393e-09	11.529315	-0.019563682	-2.506074	0.9184956	0.017353572	0.2705	6.0	45.763509035110474
2	1.1673397	4.42263	18.658718	-9.199499	16.385246	-1.6706372	0.2910758	0.74833775	-2.0770223	12000	-8.106232e-09	16.505495	-0.024188539	-3.2834635	0.91690093	0.016124861	0.2305	5.0	70.73262071609497
3	7.6985197	9.307269	38.658016	-8.583588	24.652174	0.05263945	0.19215721	0.36649314	-0.71230304	16000	2.6226044e-09	67.559586	-0.020819075	-20.463371	0.91506773	0.016880022	0.282	6.0	98.08618760108948
4	17.55058	13.409997	79.75314	-1.7983413	38.048077	4.498253	0.7490076	4.8827395	-2.7997	20000	-1.0967255e-08	115.416336	-0.015777292	-18.710663	0.91275805	0.018871985	0.2215	6.0	125.28101897239685
5	29.966848	17.86288	83.871284	-2.4175446	49.975	8.645078	0.117652066	8.708477	6.4976754	24000	5.9604643e-10	194.43753	-0.013678966	-28.322647	0.9109283	0.01887712	0.17525	6.0	154.638840675354
6	41.971767	32.116802	175.85262	-5.8970156	77.882355	13.159513	0.04664942	13.179665	12.453009	28000	-2.7418137e-09	473.7161	-0.009583151	-2.0774536	0.9086979	0.015551047	0.1715	10.0	181.80155086517334
7	69.15125	63.061924	256.90027	7.0016055	91.2381	14.417074	0.075257	14.439858	12.065921	32000	8.3446505e-10	1633.6241	-0.013685985	-191.11963	0.9061761	0.015850794	0.207	11.0	215.24896597862244
8	93.78269	94.5861	330.6666	1.750995	119.69697	21.78504	0.010131204	21.788576	21.53757	36000	-1.2516975e-09	2295.4863	-0.012352967	-106.18262	0.9049738	0.015148435	0.199	10.0	239.76246738433838
9	128.86888	95.522415	276.34244	-11.042196	152.07692	26.586637	0.043713327	26.58995	24.491493	40000	2.3841857e-09	2470.5845	-0.040069196	-102.09473	0.90333587	0.015024784	0.17225	61.0	271.4062750339508
10	85.00721	82.55871	290.83078	-11.4817295	131.82759	30.917261	0.0035755732	30.918493	30.844534	44000	5.722046e-09	1790.4824	-0.039988566	-6.453125	0.89315856	0.0150037315	0.16875	65.0	302.8484983444214
11	131.75221	106.521324	347.7337	2.3605933	159.2	30.03889	0.06695809	30.044552	26.70006	48000	6.0796737e-09	2406.556	-0.049374696	-68.71069	0.8859261	0.013400465	0.2	79.0	334.63948249816895
12	129.97878	109.35361	317.58173	16.449492	150.88461	33.31091	0.003080397	33.312077	33.20552	52000	-3.1590461e-09	2608.417	-0.05033422	-57.634766	0.88183177	0.012414225	0.21925	79.0	365.13134598731995
13	138.90459	101.08159	343.8596	5.930189	157.92	36.45854	0.001881667	36.45955	36.439907	56000	2.3841857e-09	2539.3513	-0.054743294	-18.448242	0.8811872	0.012017336	0.252	79.0	399.82500982284546
14	152.77919	113.72884	356.7925	4.5209217	159.66667	38.296383	0.002268447	38.297443	38.26412	60000	3.218651e-09	2804.747	-0.055027332	-57.45996	0.8696644	0.015027546	0.23325	76.0	436.97793841362
15	135.09026	108.760635	337.686	9.908668	172.47826	41.364124	0.0010848609	41.36475	41.35099	64000	5.3644182e-09	2450.5295	-0.058976777	-1.9189453	0.8655236	0.012737524	0.2515	79.0	472.9039976596832
16	188.83969	119.06226	358.5314	19.06351	188.0	40.930267	0.00233363	40.931095	40.866917	68000	8.940697e-09	2887.5996	-0.060494307	-109.81201	0.8617026	0.012831903	0.24	79.0	511.06204867362976
17	189.92586	96.74697	357.38092	-11.605023	189.28572	44.962845	0.0052428986	44.96376	44.785046	72000	8.3446505e-10	2272.6887	-0.0129343765	-51.61548	0.8617732	0.015168032	0.19525	7.0	544.0069921016693
18	240.11255	81.12341	358.26837	69.78916	212.05556	47.88824	0.0006615302	47.888714	47.88146	76000	7.1525574e-10	2174.5686	-0.05901938	-192.33691	0.85942817	0.011117396	0.26125	79.0	575.5019524097443
19	272.36307	78.179535	370.4318	82.88072	210.0	52.982025	0.00053413544	52.98239	52.97517	80000	-9.536744e-10	2379.6187	-0.04691848	-290.26587	0.84949106	0.015070834	0.2025	44.0	602.3144788742065
20	275.31464	56.774704	352.43896	87.23239	179.31818	58.740788	0.00046478055	58.74108	58.73158	84000	5.6028364e-09	2436.5154	-0.010303003	-349.31104	0.8429327	0.018321233	0.2545	5.0	627.9734840393066
21	284.96674	28.755487	338.89362	239.06268	178.54546	64.47453	0.00041209537	64.47473	64.4657	88000	9.894371e-09	2018.4165	-0.054317933	-287.88464	0.8416465	0.009094349	0.23675	79.0	654.9859266281128
22	268.49252	80.165215	353.6875	72.77503	190.38095	69.357346	0.00019507397	69.35744	69.354645	92000	1.1086464e-08	2221.8489	-0.054350525	-79.6499	0.84610605	0.0068161087	0.236	79.0	681.4357249736786
23	270.34433	83.84984	362.1676	85.71172	201.3158	71.97697	0.00015895203	71.97704	71.97415	96000	6.3180923e-09	2008.8806	-0.04783265	-46.04785	0.84107745	0.008322096	0.208	79.0	708.1203129291534
24	284.43796	44.97151	357.7088	141.03636	182.33333	73.92472	0.0001286849	73.92479	73.92274	100000	-8.5830685e-09	1620.7395	-0.009304784	-106.84326	0.84393	0.016805802	0.17225	4.0	736.2544550895691
25	282.29468	58.454113	351.03314	106.72518	200.52632	76.802704	0.00014740234	76.802765	76.79984	104000	-5.364418e-10	1618.5634	-0.0033324133	-33.29663	0.84228575	0.019944008	0.305	3.0	769.8000590801239
26	207.73141	103.630035	368.74054	81.993	209.89473	78.52034	0.000118265765	78.520386	78.51857	108000	1.1444092e-08	2876.018	0.004240931	-109.98511	0.84024096	0.016266806	0.23325	2.0	802.3800609111786
27	269.19873	97.46766	372.315	78.810135	225.0	75.76061	9.819115e-05	75.76065	75.75936	112000	8.34465e-09	1974.0873	0.002560436	0.28173828	0.83790696	0.020290399	0.27925	2.0	832.9113733768463
28	151.78731	103.68428	353.40793	52.525547	204.6842	75.51877	0.00010674816	75.5188	75.51677	116000	-1.2397766e-08	3745.0713	-0.018892264	-319.90845	0.83470297	0.004926498	0.10775	79.0	862.0937941074371
29	146.59776	107.27652	372.97763	53.208267	208.8421	70.80788	0.00013044196	70.807915	70.80575	120000	-9.775162e-09	3320.0967	-0.017999416	-284.8855	0.82188135	0.007183009	0.106	79.0	890.6388280391693
30	167.7143	107.52375	369.41296	67.42165	208.73685	66.32751	0.0004614228	66.32759	66.31998	124000	-2.026558e-09	2910.9407	-0.017780568	-528.3203	0.8206693	0.0027546796	0.0955	79.0	921.7507898807526
31	160.33691	108.155464	347.04187	57.493916	210.94444	44.505	0.6289646	54.791492	41.7469	128000	6.6161157e-09	2196.1697	-0.016501892	-18.282959	0.81810117	0.0022352803	0.0825	79.0	951.86021733284
32	166.98093	102.590195	354.28564	64.38488	215.77777	39.76511	0.058701392	40.112392	38.142284	132000	-4.5895576e-09	2249.0374	-0.018045286	-1.3388672	0.81492776	0.0027674607	0.10325	79.0	986.4423408508301
