Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
28	290.86682	61.385376	373.6714	94.43417	185.28572	82.209625	9.784182e-05	82.20965	82.20467	116000	-7.1525574e-10	1571.1588	-0.053107627	-54.47876	0.83043426	0.012284767	0.21875	79.0	814.1846907138824
29	261.7193	75.59699	365.96848	71.37989	180.09091	84.28242	3.8695776e-05	84.28243	84.2819	120000	-5.9604643e-10	2088.646	-0.025446342	-0.85546875	0.8308674	0.015556399	0.14	15.0	839.4502794742584
30	262.84372	81.69589	368.31592	76.218414	179.40909	84.65402	3.5460685e-05	84.65404	84.65342	124000	-9.536744e-10	2102.3704	-0.0029641767	-1.1633301	0.8290056	0.018053876	0.2355	3.0	864.7145955562592
31	223.72443	100.32528	363.84634	80.99152	206.8421	84.97597	2.8264563e-05	84.97599	84.9757	128000	-5.662441e-09	3035.6958	-0.0399752	-125.992676	0.8277376	0.006026174	0.18725	79.0	892.259516954422
32	260.17117	98.061966	345.52527	66.66198	205.89473	81.82905	2.8348617e-05	81.829056	81.828674	132000	-1.1861324e-08	2273.2864	-0.038610198	-4.911377	0.83031654	0.010439459	0.1785	79.0	919.4772095680237
33	266.43567	101.701096	377.07922	75.30795	203.47368	81.005455	2.822077e-05	81.00546	81.00512	136000	8.8214875e-09	2103.1162	-0.013906373	-0.2446289	0.83098316	0.015209492	0.12875	11.0	945.116269826889
34	217.6449	101.620834	347.35126	56.725597	209.94737	81.11406	2.634683e-05	81.11408	81.11379	140000	-8.404255e-09	2808.5605	-0.032703426	-114.9895	0.8271394	0.008590297	0.143	79.0	972.4072687625885
35	260.28714	103.16848	352.6335	67.916145	203.78947	78.02347	2.4378573e-05	78.02348	78.023186	144000	5.9604646e-09	2277.8835	-0.012643569	0.27246094	0.8263654	0.015062553	0.18725	9.0	997.8502807617188
36	248.45985	96.02828	365.84457	82.055504	205.1579	77.95763	2.5083194e-05	77.957634	77.95735	148000	-7.152557e-09	2476.578	-0.028938187	-6.079834	0.8238205	0.013802878	0.1325	79.0	1025.2701108455658
37	295.23865	77.34118	369.0985	113.23209	209.73685	77.240715	2.731627e-05	77.24074	77.24034	152000	-2.861023e-09	2046.0443	-0.01841738	-48.35962	0.82462305	0.017548993	0.16175	11.0	1050.940584897995
38	231.62112	109.901	347.6192	80.064415	208.57895	79.28478	2.572447e-05	79.284805	79.2845	156000	3.3378602e-09	2825.7249	-0.0052086627	-41.901123	0.822449	0.016974121	0.15975	5.0	1076.4372835159302
39	243.64886	101.52462	372.76956	81.08543	218.61111	77.441154	2.5349518e-05	77.441154	77.44086	160000	-7.390976e-09	2177.829	-0.026236862	-23.245361	0.8204546	0.011193037	0.124	79.0	1103.7383062839508
40	202.7713	106.50436	377.93262	54.988438	211.94444	75.85523	2.6251659e-05	75.85523	75.85492	164000	-7.629395e-09	2665.3545	-0.026660882	-136.69287	0.80962336	0.006947009	0.12075	79.0	1131.147573709488
41	249.99008	100.9422	359.34406	76.56589	209.63158	72.255356	2.8605396e-05	72.25536	72.255035	168000	7.1525574e-10	2180.8162	-0.02765467	0.13549805	0.81140864	0.009992992	0.10425	79.0	1158.9617631435394
42	248.27019	115.54057	369.48734	64.97188	217.22223	72.19251	2.6806223e-05	72.192535	72.19224	172000	3.5762787e-10	2383.2085	-0.030942438	0.041015625	0.817708	0.013662084	0.13	79.0	1187.2496528625488
