Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	WM_LossMean	WM_LossStd	StopIter	Time
19	233.58353	51.453583	309.1212	36.27718	101.74359	86.43624	28.635342	105.69507	-4.9076147	80000	3.2782554e-10	728.5747	-0.0047406456	-122.066345	0.87537825	0.016152486	0.14675	0.03260776150971651	0.0091237717616605	4.0	204.27480602264404
20	275.16336	49.859932	341.48273	166.92845	118.969696	88.42428	30.86174	108.683685	-4.441036	84000	1.7881394e-10	1229.3552	-0.017475797	-271.4693	0.8738575	0.0056678364	0.08075	0.03157560267485678	0.009367809485755416	79.0	214.32072567939758
21	286.53326	31.358625	337.42935	192.93974	121.0625	94.34281	29.33302	112.77053	-0.5192208	88000	-3.4570693e-09	976.75916	-0.014771424	-213.0827	0.8664426	0.0088230735	0.097	0.031411439534276726	0.009937471071774269	79.0	224.41293334960938
22	285.67996	54.24158	342.4753	144.0779	120.181816	97.98009	31.508255	117.217766	2.032565	92000	1.192093e-10	1118.6615	-0.0057086586	-200.7107	0.8754496	0.016356425	0.185	0.032142729461193086	0.010096652337639261	5.0	234.0425899028778
23	299.93823	35.721867	380.86514	193.76016	124.96875	100.58837	31.739237	121.07267	1.3392167	96000	3.3378602e-09	854.942	-0.016145945	-203.71759	0.8743673	0.012962825	0.10925	0.032971758358180524	0.012403162949677464	79.0	244.35246086120605
24	302.58945	44.779045	337.58902	137.06514	126.58064	103.89526	33.472458	125.17443	0.7856003	100000	3.4570693e-09	793.5353	-0.016820708	-149.13354	0.8651413	0.009400131	0.11125	0.03543398797512055	0.012238100851119321	79.0	254.6547667980194
25	312.1976	30.706507	352.56885	217.74481	130.66667	105.13548	35.638027	128.93755	2.0506833	104000	3.8146974e-09	615.78754	-0.017228004	-150.60675	0.85795474	0.0110299	0.12675	0.03255999962799251	0.01459574387002071	79.0	264.94271898269653
26	323.29428	14.978142	351.28616	290.8905	133.0	106.92509	37.37591	132.6085	2.8862634	108000	-5.2452087e-09	495.03516	-0.016860811	-130.44965	0.8502275	0.0109867435	0.104	0.03780101604759693	0.015939231793286955	79.0	275.3415148258209
27	324.2297	15.02345	360.4147	292.796	133.26666	109.96439	38.902546	136.46828	2.0790808	112000	-2.7418137e-09	370.3438	-0.015296436	-86.14026	0.84221363	0.012141252	0.11175	0.03446376465260983	0.011050375211769506	79.0	285.50850558280945
28	326.97955	20.57318	366.5861	285.63644	132.66667	112.30582	40.096607	139.96155	2.4480534	116000	-2.6524067e-09	353.2065	-0.0028335706	-78.42456	0.847944	0.019166382	0.21275	0.03267239036038518	0.012228911640948671	4.0	295.3196177482605
29	330.50827	27.916235	380.32034	261.39178	134.68965	116.181694	37.785145	143.30176	2.9922407	120000	2.9802323e-09	458.0726	-0.0050516846	-115.44287	0.84696835	0.015245789	0.19975	0.03683989780023694	0.012926082962782472	5.0	305.42133116722107
30	341.9454	48.88672	383.88635	106.896866	135.75862	118.161285	40.933037	146.17902	2.2549908	124000	5.90086e-09	591.97235	-0.02257977	-136.95044	0.84719664	0.010358942	0.1375	0.038991478737443686	0.016183320144715446	79.0	315.6645665168762
31	356.31976	36.92657	429.13394	237.68712	139.28572	122.03499	40.191193	149.63255	1.4184604	128000	3.5762787e-10	596.0353	-0.02019516	-158.25424	0.83082545	0.011824735	0.13975	0.0425545415468514	0.01515153826817775	79.0	325.695072889328
32	367.32938	60.504253	595.7809	192.15747	140.82143	125.005	42.762306	153.35031	1.4065259	132000	-1.013279e-09	741.08246	-0.0035238098	-150.70923	0.8240951	0.016967155	0.194	0.04146774144843221	0.01559760345209705	4.0	335.3513355255127
33	402.90195	66.46587	583.3949	344.0585	146.96297	129.68936	42.26468	157.19171	2.9474916	136000	-4.4703485e-09	951.9636	-0.020575905	-255.06915	0.8234184	0.01192527	0.13075	0.04629535755142569	0.014976118537376334	79.0	345.3315062522888
34	403.9022	90.4753	606.7952	123.8164	147.25926	137.44742	43.636524	162.71481	0.7269466	140000	-6.437302e-09	1123.3552	-0.021715203	-245.2854	0.81122005	0.012744265	0.13125	0.049353564586490394	0.01655712967300882	79.0	355.4093089103699
35	453.6986	89.91881	632.2586	361.21216	159.76	139.99025	45.492672	167.67049	1.0638106	144000	-5.9604646e-09	1400.983	-0.022927787	-353.01233	0.8072987	0.011856685	0.14175	0.05176847269758582	0.017365297696944358	79.0	366.5200161933899
36	439.09366	99.64145	657.14105	233.02191	155.04	147.95357	45.872307	174.08163	1.281136	148000	1.01923945e-08	1252.1824	-0.023250563	-275.2663	0.7974235	0.013579508	0.12475	0.049322355594486	0.015666367639929735	79.0	376.601708650589
37	482.90686	103.20379	643.4259	364.0075	164.875	149.56412	48.71201	179.28343	0.2268064	152000	9.536744e-10	1266.5857	-0.022652525	-322.4355	0.7810128	0.013245158	0.1425	0.051546823903918265	0.018280177053306392	79.0	386.7577774524689
38	508.49976	119.4053	683.37885	164.55975	171.69565	158.69669	48.84823	185.57158	-7.610418	156000	-4.053116e-09	1569.134	-0.019072676	-254.78357	0.7720758	0.015092644	0.13375	0.05282399924471974	0.017024011875716064	66.0	396.85477471351624
39	511.5319	95.17199	655.994	328.09695	172.91304	163.9831	50.077057	191.44553	0.52131915	160000	6.1392784e-09	1454.1722	-0.021103768	-162.03442	0.7610827	0.014677859	0.13075	0.04627358512952924	0.016962177940052583	79.0	407.0687839984894
40	536.83905	76.29507	634.5975	360.60297	178.86363	165.25307	51.977005	195.7145	-4.496166	164000	2.1457671e-09	934.36005	-0.0048928047	-231.8357	0.75737315	0.01503463	0.2095	0.04712326120585203	0.015444016599309393	3.0	416.83796763420105
41	523.2724	96.85426	654.66583	337.3379	173.81818	169.02203	53.15393	200.84747	2.8499038	168000	1.5497208e-09	1053.91	-0.019441463	-142.31458	0.7569391	0.012571377	0.14875	0.04981731556355953	0.016484375921004105	79.0	427.39878487586975
42	560.6271	72.88709	664.68396	336.95813	183.14285	174.45999	53.39457	205.01111	3.3418906	172000	1.5497208e-09	1101.0314	-0.01999197	-169.58069	0.73543775	0.011087216	0.1405	0.05035588787868619	0.017648307099710363	79.0	438.1394612789154
43	514.5006	95.68802	650.7529	327.9743	171.30435	177.6717	55.485416	209.48433	1.6919739	176000	-1.2874604e-08	1107.957	-0.00429708	-79.15369	0.730608	0.017017892	0.1955	0.045836223755031824	0.016698386027473755	3.0	448.35833835601807
44	557.9343	99.791756	701.4122	354.05457	179.27272	179.37097	55.19527	211.61847	-17.848648	180000	5.4240226e-09	1336.2675	-0.023026746	-208.27502	0.7302041	0.011999018	0.15825	0.046737015228718516	0.017358542525949174	79.0	458.86592841148376
45	639.49475	129.16837	819.0762	367.00626	200.3158	185.24469	54.749935	215.18471	-11.047388	184000	4.768372e-10	1398.7083	-0.024733692	-370.29895	0.7303899	0.011152242	0.13975	0.05188639141619206	0.016847829265304957	79.0	469.3763701915741
46	665.99	99.90423	921.4981	521.86035	209.0	192.88585	55.595634	222.17824	6.836375	188000	-4.7683715e-09	1157.4307	-0.02121068	-297.78442	0.73000467	0.00980634	0.13275	0.05032068407163024	0.015283684502430743	79.0	480.45697474479675
47	624.3852	82.54112	767.6692	454.30045	195.8	195.65956	56.108948	228.0373	2.3606203	192000	-9.536744e-10	768.37976	-0.020616157	-206.70056	0.7248622	0.01180271	0.11675	0.047962389104068276	0.01556457329011346	79.0	491.0897042751312
48	678.7944	191.10603	1021.26196	357.80884	214.44444	201.03665	59.356663	232.0142	-3.2531962	196000	-1.180172e-08	1500.189	-0.0027961046	-243.58887	0.73098046	0.016330866	0.18225	0.0476417750492692	0.01280214786526212	3.0	502.2468605041504
49	625.72284	140.61969	913.5132	280.782	198.95	202.67166	58.7435	236.35487	1.3126931	200000	-7.390976e-09	1271.875	-0.019740207	-295.9984	0.73048306	0.0138077205	0.12775	0.04542538665235043	0.014311379750435851	79.0	514.026923418045
50	593.5707	179.50415	833.1719	166.30353	190.4	204.83833	59.867657	238.68732	5.7102222	204000	-3.9339065e-09	2398.0305	-0.021351421	-227.62598	0.72970563	0.008396162	0.14725	0.044164793994277717	0.014255689766718604	79.0	524.4419062137604
51	689.0559	120.54436	873.27295	465.77283	217.16667	200.20793	61.69387	238.71252	-2.7983382	208000	-4.7683715e-09	658.4912	-0.024116289	-172.57385	0.7209834	0.011242856	0.13975	0.03996449721977115	0.012884462023916798	79.0	534.9171676635742
52	620.7847	66.08892	745.74426	502.46124	194.15	199.60085	64.9629	242.2116	-8.590878	212000	-5.185604e-09	279.66504	-0.02262431	-68.35748	0.71848834	0.013289373	0.14075	0.039945522844791415	0.012771401597809368	79.0	545.9236769676208
53	749.3854	122.71761	1041.0985	610.601	234.4375	208.43028	61.99336	244.28018	1.9634233	216000	-2.9206275e-09	713.2141	-0.020143125	-190.76587	0.71240634	0.005625175	0.1255	0.03794878788292408	0.013554951861208397	79.0	556.4719648361206
54	740.4835	161.52444	1145.1998	373.7761	237.25	217.69493	59.211697	248.87747	-19.115356	220000	2.0861626e-09	938.5871	-0.020306315	-293.71436	0.6938715	0.0066867787	0.127	0.03883435910567641	0.01188903762487106	79.0	567.1610288619995
55	750.9693	148.15036	1032.9893	398.55054	233.94118	210.83357	65.20944	251.80247	-2.7099457	224000	-2.1457671e-09	1180.5837	-0.02263699	-207.35657	0.6837273	0.011307881	0.128	0.037975474651902916	0.012141393696462414	79.0	578.6717455387115
56	752.07404	158.24246	1110.8348	586.72406	235.29411	215.7546	66.10122	254.55415	-9.645227	228000	5.00679e-09	564.2966	-0.026351571	-145.76093	0.6824365	0.0059761824	0.12775	0.03936085319146514	0.010710511458215487	79.0	589.2591052055359
57	811.10455	112.13231	1051.8218	646.59625	250.86667	221.63857	63.215023	257.32104	5.463458	232000	-4.172325e-09	528.40796	-0.022696061	-152.29007	0.6795492	0.015168459	0.12975	0.04294365413486958	0.013116823267656437	63.0	599.9458224773407
58	793.94476	230.87791	1190.2655	157.53778	249.8	225.1433	61.935352	261.37402	5.287747	236000	1.3113022e-09	1420.9387	-0.0198551	-184.2378	0.6736515	0.007009102	0.132	0.04001174146309495	0.0121719833033081	79.0	610.3070704936981
59	937.03265	192.79068	1375.0391	611.7579	293.30768	226.98967	62.576687	263.60754	5.1179924	240000	-8.106232e-09	702.7633	-0.02318464	-216.25546	0.6723392	0.006076492	0.134	0.0425191362388432	0.01373827326261164	79.0	620.664067029953
60	813.1329	203.5513	1346.82	497.94406	251.26666	227.09355	68.19743	267.82114	2.0542848	244000	1.1444092e-08	409.18015	-0.022510547	-89.62445	0.6656716	0.0102487	0.14775	0.04124094102531672	0.011229820850011904	79.0	631.0265026092529
61	858.0853	146.76057	1199.9719	615.2223	262.73334	226.24628	67.76016	270.77	2.3314116	248000	2.7418137e-09	389.37677	-0.025407765	-106.26163	0.6608027	0.011047534	0.15125	0.040487451460212466	0.012609245434788427	79.0	641.6807329654694
62	866.1764	222.85934	1121.1804	171.0194	266.66666	234.1595	66.38386	274.04294	1.640594	252000	-3.5762787e-10	1117.5441	-0.017464267	-91.33972	0.6458818	0.006773648	0.11675	0.037940301932394505	0.011743116041623107	79.0	652.1540403366089
63	829.1759	135.9868	1158.7786	657.45917	252.73334	231.04845	68.919395	276.7128	-2.8506823	256000	-4.768372e-10	277.29465	-0.024076153	-82.22572	0.64198834	0.007808495	0.127	0.03832275073975325	0.010663328564179907	79.0	662.46444439888
64	967.3695	152.80014	1331.4603	772.8104	295.07693	238.6909	66.05859	278.72806	4.443169	260000	-3.9339065e-09	432.34027	-0.011095908	-104.79474	0.63193357	0.015213169	0.11575	0.03773204687051475	0.012302437946047674	11.0	672.8872964382172
65	899.54755	255.71695	1594.9675	623.5083	276.42856	240.74117	68.97587	282.0933	3.2914076	264000	-4.053116e-09	613.99005	-0.019273357	-181.39963	0.6249506	0.0024505924	0.1165	0.03589417165145278	0.010168915511021785	79.0	684.4847457408905
66	926.16364	352.681	1900.5686	289.5135	286.92307	243.10997	67.69643	283.81006	-0.9161887	268000	-4.4107438e-09	1100.7828	-0.0032289815	-246.1192	0.62541866	0.01864969	0.263	0.03754398807883263	0.010998712627420503	3.0	694.894052028656
67	802.31067	411.19717	1527.5243	158.61716	261.66666	244.8451	64.819244	285.7914	0.4292698	272000	-1.704693e-08	3970.5342	-0.004394844	-1219.8208	0.6251592	0.015411485	0.2025	0.03740429626777768	0.012107410536783166	4.0	704.9715683460236
68	825.68225	308.64444	1326.7006	199.34431	263.7857	232.45744	59.53256	285.0301	9.706717	276000	9.059906e-09	2904.1685	-0.00464765	-379.375	0.625082	0.015340197	0.20625	0.03699539763852954	0.011890023661890287	3.0	715.2008125782013
69	807.43835	117.131004	998.0052	621.9822	245.0	223.22096	69.31791	284.99304	8.364016	280000	-1.4305115e-09	349.57614	-0.02151383	-248.81708	0.6249476	0.009398237	0.1255	0.03677099207416177	0.011701495999358201	79.0	725.6158907413483
70	816.1279	105.27197	1067.3744	658.4422	247.375	231.43542	72.413025	287.1409	-0.25183773	284000	-1.9073487e-09	172.91394	-0.021732358	-43.134766	0.61837363	0.011172909	0.11675	0.0342705586925149	0.010167575626278335	79.0	736.2619752883911
71	892.1313	159.5762	1184.5648	635.05383	271.7857	244.09097	68.28354	288.46747	0.74892855	288000	-3.8146974e-09	1094.6676	-0.0138576515	-58.622803	0.60718524	0.015116582	0.122	0.033586471993476155	0.011795826107282657	65.0	747.1926679611206
72	889.9831	220.93637	1343.2198	579.4817	276.35715	245.18991	66.829285	288.5846	0.48039865	292000	-3.0994416e-09	1977.3237	-0.016967768	-157.35706	0.61379075	0.0060732868	0.151	0.033226468274369834	0.012486976588154843	79.0	757.6576161384583
73	847.66077	152.98433	1154.6688	599.4199	259.4	233.79335	68.73856	285.7665	-0.7773323	296000	2.384186e-10	488.6523	-0.023615884	-144.40656	0.6016627	0.015115536	0.1555	0.03306614391505718	0.011989787435042634	68.0	767.9501900672913
74	940.90894	246.55626	1588.8578	573.7998	299.6154	247.8253	64.39254	287.39	-0.8924465	300000	1.1920929e-09	2108.9622	-0.014640287	-416.56384	0.5919294	0.007577232	0.153	0.03463163131847977	0.012519857786462613	79.0	778.531571149826
75	934.4125	212.39682	1497.8572	682.85767	284.14285	231.57315	64.68863	284.13782	1.9072499	304000	5.722046e-09	497.506	-0.023328856	-315.2611	0.60442185	0.015129685	0.13275	0.029153522150591017	0.009440796803754106	70.0	789.14284491539
76	1003.6487	236.73262	1433.9131	602.59644	312.41666	247.88925	67.09783	288.38715	-5.1309233	308000	-7.867813e-09	400.05786	-0.020456485	-136.1706	0.60159874	0.015030195	0.13175	0.030966611681506037	0.01000688792843499	56.0	799.6254329681396
77	1041.6747	180.89415	1353.2079	669.0777	318.41666	242.9389	67.39479	290.29636	-4.467608	312000	-2.1457671e-09	388.77942	-0.025720125	-157.50415	0.5996973	0.014087536	0.1605	0.030175444819033146	0.00811746014238853	79.0	810.7850604057312
78	1162.1196	611.3579	2554.9983	562.518	362.9091	254.88672	64.61578	293.18814	3.9900727	316000	4.529953e-09	806.3467	-0.022657102	-206.18823	0.5866045	0.013278709	0.15125	0.03110901259817183	0.009032362428587945	79.0	824.358648777008
79	1042.3612	320.56122	1791.6595	752.0264	325.58334	246.29025	70.05982	295.6731	-8.632844	320000	-8.881092e-09	476.61597	-0.020962756	-147.50287	0.5827353	0.008056435	0.13975	0.030071874484419822	0.008918366655323156	79.0	835.5680377483368
80	1094.591	214.98073	1488.5208	811.13153	329.18182	250.7682	67.56052	295.68652	0.09974527	324000	-9.536743e-09	324.04242	-0.02458463	-141.36464	0.5756061	0.013240369	0.14775	0.03133565438911319	0.008228694325356039	79.0	846.6913106441498
81	878.0442	179.32538	1238.8279	588.9566	264.93332	244.91464	73.02284	299.8152	7.3375497	328000	1.7523766e-08	285.61176	-0.023803668	-91.71973	0.57093257	0.014603258	0.14425	0.0312982958368957	0.008846138191614046	79.0	857.7827935218811
82	925.168	253.0741	1484.043	585.3744	279.57144	247.44376	71.048935	300.3202	0.06214094	332000	3.0994416e-09	458.15625	-0.02414413	-183.63745	0.5568607	0.013365516	0.14225	0.030607805037871003	0.008486155687390766	79.0	868.9123260974884
83	1046.82	237.61963	1551.1019	725.35486	314.58334	249.89864	71.19062	301.84695	1.277257	336000	9.536744e-10	211.27737	-0.025729898	-91.058365	0.54671	0.009921089	0.166	0.026278703212738036	0.006955307876593076	79.0	879.8554408550262
84	1057.0385	258.9533	1708.5973	698.17004	320.83334	256.51926	71.817055	303.68198	1.4065666	340000	-1.3589859e-08	267.49405	-0.022107882	-76.0963	0.52273333	0.015051902	0.16375	0.02705279104411602	0.00796557329984482	45.0	890.727600812912
85	1040.2783	719.2612	3169.228	280.62607	315.58334	256.27563	67.97477	304.94183	-1.322536	344000	-7.152557e-09	2150.302	-0.0032495738	-351.36804	0.5109527	0.021444509	0.25875	0.029012578343972563	0.009088934726682606	3.0	901.2670178413391
86	1283.5312	384.7974	2085.4026	603.46246	414.55554	267.97455	61.631958	306.91843	2.5385375	348000	1.990795e-08	1751.5114	-0.0044736415	-530.022	0.5107282	0.015547062	0.2135	0.02710342883132398	0.007849739768601961	5.0	910.8673493862152
87	1123.3829	509.9941	2562.6467	648.4078	354.3	253.01901	65.44299	304.70242	-0.8862963	352000	-4.887581e-09	848.5132	-0.024840964	-287.30023	0.51091725	0.013731593	0.171	0.029795651100575925	0.008593827783043987	79.0	921.1779961585999
88	1154.5286	745.3642	3074.4844	281.33057	373.2	266.16394	52.19487	306.91116	4.7041254	356000	-6.0796737e-09	2860.0842	-0.0054542553	-564.0891	0.5032013	0.020541657	0.28725	0.026148728681728243	0.008365615223028767	3.0	931.0667793750763
89	1709.5529	487.79	2705.2156	1120.9716	561.2857	253.65483	53.705948	305.00317	0.91755486	360000	-3.9339065e-09	874.3225	-0.021375863	-407.9329	0.5021657	0.008391201	0.1505	0.03004853131249547	0.009051228377939048	79.0	941.7232933044434
90	1184.0856	432.0251	2261.1826	736.0932	396.55554	253.31464	63.869595	305.7938	-4.426492	364000	1.192093e-10	855.2058	-0.02614923	-273.19507	0.4958122	0.0136674605	0.1745	0.029882418876513838	0.009917837474563028	79.0	952.2003059387207
91	1937.098	461.28424	2478.8176	1289.303	664.3333	255.78932	50.628708	305.62146	-8.477411	368000	1.1086464e-08	471.91345	-0.02717569	-181.27548	0.48393798	0.010084288	0.16175	0.029695585006847977	0.00932817791613926	79.0	962.3923993110657
92	1486.9714	416.43353	2150.511	923.4372	473.625	252.55774	61.991905	304.89517	-9.854591	372000	6.6161157e-09	388.8146	-0.025911411	-245.68503	0.47786626	0.010934753	0.17025	0.028196560237556696	0.008810597226977874	79.0	972.5796184539795
93	1684.8611	597.2086	2661.415	573.41583	562.0	272.75946	50.318638	307.3854	7.079024	376000	-1.1324882e-08	2384.7495	-0.01622098	-470.58423	0.46407455	0.009038762	0.18175	0.027097034342586993	0.008695625612655421	79.0	982.9412577152252
94	1347.0927	529.0716	2302.3228	328.4644	440.33334	258.24628	57.494385	304.26917	5.463117	380000	-2.503395e-09	2216.0696	-0.017624186	-357.77893	0.470417	0.006994648	0.14	0.027011175556108356	0.00855975604321332	79.0	993.3971540927887
95	1860.3134	444.3955	2500.7637	1083.5712	569.1667	270.54593	54.918556	302.1203	-3.2496371	384000	0.0	918.6324	-0.024132617	-522.974	0.4709209	0.015063824	0.18375	0.026381490230560304	0.008276772432219796	61.0	1003.4775648117065
96	1661.2787	729.12103	2954.754	856.0625	560.6667	277.59543	59.826805	311.57037	8.201281	388000	1.7285346e-09	714.3604	-0.022829778	-490.65637	0.4664408	0.008077184	0.12825	0.026052099410444497	0.007664253683108454	79.0	1013.7881722450256
97	1388.4276	570.4722	2309.3647	695.23004	463.5	259.31436	54.97535	310.01733	5.815526	392000	9.775162e-09	1405.7479	-0.019580232	-345.94983	0.47128743	0.0062262905	0.16125	0.024093945072963835	0.006833244068492092	79.0	1024.2091708183289
98	1734.0653	683.8453	2960.1113	666.1173	558.4286	265.01337	57.143356	306.91858	0.06167364	396000	-1.4722347e-08	774.6311	-0.025938252	-366.57727	0.47606152	0.014310498	0.17175	0.025113000497221948	0.008777244937142947	79.0	1034.3300561904907
99	1108.8561	729.99786	3126.147	632.3304	352.0	263.69058	69.025566	308.79855	2.5400634	400000	2.1457671e-09	574.64825	-0.022582928	-174.99661	0.47784227	0.009792587	0.15225	0.024905791319906712	0.006292652039107285	79.0	1044.470314025879
100	741.7913	242.62872	1647.5383	642.2219	231.6	241.92534	71.194695	308.60568	0.09190798	404000	1.1920929e-09	1408.2096	-0.020270465	-563.79846	0.46912086	0.011137329	0.18075	0.024650768544524908	0.006972297040016378	79.0	1054.6624159812927
101	1176.1448	828.566	2915.839	607.43616	390.7	248.94395	59.142155	306.6119	6.859352	408000	2.1457671e-09	386.8858	-0.0021782233	-214.97223	0.46346912	0.016526751	0.2125	0.02392639887519181	0.007244549162485001	2.0	1064.4933366775513
102	1297.1469	726.8368	2434.8062	590.2886	399.2	251.72847	67.222786	306.93988	-7.163032	412000	-8.523465e-09	1012.1286	-0.021084063	-595.8941	0.46332154	0.015253535	0.137	0.023423540769144893	0.006739409563222378	52.0	1074.6520853042603
103	1778.2537	842.77966	3178.3347	913.2852	556.8571	281.80057	57.79511	311.8191	11.138433	416000	-8.3446505e-10	536.03625	-0.023968257	-157.08282	0.46076787	0.009019884	0.1755	0.024501401875168086	0.008520259346568807	79.0	1084.8466897010803
104	2557.423	568.45026	3203.282	1727.0885	796.4	292.42444	48.1306	314.8279	-6.7106047	420000	4.2915342e-09	274.015	-0.017285684	-152.10387	0.45365804	0.0150881065	0.138	0.023098571794107556	0.006164190737225709	42.0	1095.0481379032135
105	1301.6389	637.5043	2843.4885	660.1087	393.0	269.99454	73.19915	320.4383	4.3969965	424000	-5.4836273e-09	355.4526	-0.02430849	-171.86363	0.44961685	0.009530777	0.16425	0.023292686687782407	0.006695366448639397	79.0	1105.0958123207092
106	1591.9819	718.07684	2644.328	682.89166	476.75	276.54364	68.94486	321.7198	-0.8137846	428000	-4.887581e-09	257.54608	-0.026561242	-83.333954	0.43860635	0.012081223	0.1825	0.022145605934783815	0.00658226220602123	79.0	1115.3669493198395
107	3181.9592	38.60876	3236.2637	3138.8264	999.75	318.3535	11.401909	323.8727	252.4359	432000	9.6559525e-09	1351.2745	-0.003940335	-318.72546	0.4346966	0.015312641	0.19125	0.02185989700257778	0.0060889717673521665	4.0	1125.064623594284
