Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	WM_LossMean	WM_LossStd	StopIter	Time
10	211.22871	35.655876	300.59848	114.69335	106.10811	60.518085	15.333156	68.22345	-1.9856244	44000	-5.00679e-09	1506.7458	-0.011672391	-258.53174	0.889685	0.005232997	0.0915	0.03811455763876438	0.006870791911138665	79.0	124.43522143363953
11	213.00504	38.19523	290.35974	115.27785	107.0	64.42155	17.374022	73.21397	4.1331606	48000	-2.503395e-09	1329.8527	-0.010739584	-217.27087	0.88536423	0.006398457	0.08375	0.03761580914258957	0.006799697642514223	79.0	136.20689606666565
12	222.02644	30.195118	280.64035	144.8252	110.30556	65.858604	19.438076	77.58162	-1.3014462	52000	4.8279762e-09	1168.0626	-0.015810447	-196.56097	0.89159995	0.0069555882	0.094	0.03613631827756762	0.00618826607462808	79.0	148.04467058181763
13	209.89339	41.580902	305.99963	123.42783	102.17949	72.80143	17.215826	81.88235	-0.2712549	56000	-3.3378602e-09	1134.6132	-0.016601788	-191.05084	0.89173657	0.011225056	0.108	0.037780395895242694	0.008869290054611787	79.0	159.78353452682495
14	239.94322	65.73644	323.2942	88.44888	112.37143	69.611565	22.658632	85.45146	-7.2131386	60000	1.1920929e-09	1969.0339	-0.022809839	-516.55225	0.9044082	0.012090585	0.1415	0.0386109490506351	0.009357390599309961	79.0	171.25096678733826
15	267.9356	59.10719	335.57327	104.758	121.0625	78.19252	21.760649	90.11359	-1.6393366	64000	-1.9073487e-09	1905.3918	-0.01857956	-335.9403	0.89918524	0.009774376	0.13375	0.037311442904174326	0.009686943764381213	79.0	182.75916576385498
16	281.46732	49.40596	341.25125	164.96077	125.548386	84.97449	22.531815	95.6371	-27.658232	68000	1.5497208e-09	1719.7023	-0.016832057	-290.75476	0.9060462	0.008965128	0.11	0.040191458147019146	0.010187096311513147	79.0	194.46697688102722
17	294.65906	58.718655	346.10547	121.897705	127.90323	88.33048	24.143648	100.83196	2.7247124	72000	5.960465e-11	1789.7559	-0.017515294	-297.5802	0.9023228	0.01268738	0.12925	0.04185130508616566	0.012194567100538468	79.0	206.66720342636108
18	309.86432	50.008797	380.5764	132.00906	133.2	91.644424	27.080215	106.27061	-0.18775749	76000	-8.225441e-09	1538.9691	-0.0066885054	-313.68762	0.9011549	0.018298876	0.1785	0.043880909476429225	0.015699121854492782	5.0	218.3453550338745
19	312.1968	39.95999	360.44165	195.64452	132.16667	96.353584	29.323315	111.73143	-4.194871	80000	4.6491624e-09	1384.9618	-0.00633854	-273.59753	0.90032285	0.017529467	0.212	0.04285681223496795	0.011823408505281343	3.0	230.1179177761078
20	311.76724	43.56526	374.85913	214.03523	128.6129	102.03581	28.422058	116.693985	-0.27553356	84000	3.8146974e-09	1393.3955	-0.0029770238	-350.18665	0.899226	0.021067763	0.225	0.04762512410059571	0.015579771863597908	4.0	241.82487034797668
21	341.97342	57.123276	484.1942	128.32571	139.39285	105.40544	29.826405	121.437004	0.33614337	88000	-1.04606155e-08	1612.5033	-0.004765379	-402.04028	0.89940095	0.015567877	0.16025	0.04770375231280923	0.016007412200347553	5.0	253.2513358592987
22	365.29562	98.59748	627.81165	159.43338	146.48148	109.72531	31.688494	126.63298	-0.43121898	92000	9.536744e-10	2104.8228	-0.0060492167	-315.4619	0.8979257	0.016834633	0.2205	0.051003968250006436	0.014260557913516367	5.0	264.7562518119812
23	359.35797	160.97748	1054.1765	113.98932	148.15384	115.322945	33.526825	132.10129	-3.5532677	96000	5.4836273e-09	2342.7173	-0.0054030158	-346.77478	0.89663213	0.017274272	0.2255	0.058514823876321315	0.021274645994452942	5.0	276.2052729129791
24	400.9177	131.8737	853.3333	190.38675	156.8	120.27467	31.89333	136.8063	3.1426547	100000	-8.940697e-11	2386.395	-0.01751902	-346.74585	0.8972924	0.009254621	0.10375	0.0600153498351574	0.017918833282453743	79.0	288.2916910648346
25	420.598	148.33101	893.3548	118.396416	163.25	129.04079	30.523495	142.19661	-0.85082245	104000	7.1525574e-10	2703.938	-0.019767625	-331.55103	0.89837307	0.008469465	0.10525	0.062149816751480104	0.019818946434906823	79.0	300.6719443798065
26	432.99814	158.27214	1089.654	300.92554	163.91667	127.28189	36.207397	147.24312	-1.3747199	108000	3.8146974e-09	2269.0266	-0.02080517	-388.76404	0.90727574	0.014161345	0.145	0.06427900014445186	0.021298772378839967	79.0	312.7573230266571
27	561.5641	315.55225	1445.6975	332.2154	205.05263	135.75606	35.807266	152.91397	-3.8969014	112000	-4.6491624e-09	3793.7056	-0.020036845	-742.7539	0.89305127	0.0070664887	0.115	0.0688076739385724	0.026289617886213142	79.0	324.9731411933899
28	481.34763	170.66081	1014.437	323.71857	179.40909	141.61412	39.710094	161.29102	2.911401	116000	5.841255e-09	1898.4457	-0.020722263	-331.7057	0.87966543	0.0114767775	0.125	0.06941554298624396	0.023721699904531084	79.0	337.0874352455139
29	574.7378	274.28378	1510.4286	366.7524	206.05263	147.01445	39.8472	166.46788	-3.849512	120000	-1.3411046e-09	2898.012	-0.022525376	-512.4617	0.87104356	0.010964734	0.1495	0.07033320190384984	0.023139073848073573	79.0	349.48770904541016
30	509.71585	132.23598	826.1179	364.1685	180.13637	150.96274	43.358227	173.28394	1.8838899	124000	-1.9073487e-09	1700.273	-0.018035809	-265.23193	0.86007285	0.015131715	0.13025	0.06414095439016819	0.01955869943996224	47.0	361.5767779350281
31	580.5371	269.89047	1238.0042	97.125206	205.10527	160.17241	40.01617	178.25493	2.8158305	128000	8.881092e-09	3263.6545	-0.0092939725	-436.86157	0.84323764	0.015417493	0.12975	0.06654326848685742	0.019476034957743346	10.0	373.46641087532043
32	507.55472	192.89908	915.7503	157.76773	180.5	158.21657	47.1602	183.8164	1.2489295	132000	4.887581e-09	1980.8561	-0.02051864	-350.30627	0.8410081	0.011451828	0.1345	0.062447649482637646	0.01890171978852791	79.0	386.1080331802368
33	569.861	231.73845	1133.7971	136.26956	198.5	164.98956	43.889736	187.7036	2.206915	136000	1.9073487e-09	2948.306	-0.019107766	-309.63623	0.8358567	0.011759372	0.12225	0.05864344958215952	0.018960631036851677	79.0	398.5904817581177
34	646.65344	429.54135	2146.4248	160.09302	231.35294	171.98	44.60855	192.12505	-6.1563816	140000	4.4107438e-09	2158.574	-0.019316312	-306.04736	0.83554786	0.008489272	0.127	0.06187251185998321	0.019310751303206895	79.0	410.55763387680054
35	562.1723	212.1566	1317.8806	337.43375	196.35	169.02168	49.599255	196.87808	-2.3372726	144000	5.1259996e-09	1098.6627	-0.008722091	-194.3847	0.84243304	0.015148855	0.15025	0.06361762341111898	0.02114358963017204	13.0	422.4539897441864
36	765.83026	598.4693	2186.7205	162.01016	290.16666	185.159	39.57652	200.36784	-2.860369	148000	-2.7418137e-09	2813.8433	-0.02072907	-347.2395	0.8395035	0.0064338753	0.14225	0.06781279459595681	0.01958561006377075	79.0	434.7101860046387
37	664.2673	328.6415	1291.3773	138.32472	224.375	182.7738	42.81058	203.8333	3.788982	152000	1.6093255e-09	4297.201	-0.021507323	-775.4492	0.8203916	0.0135046495	0.13725	0.06492962192744017	0.019763625563546196	79.0	446.78275418281555
38	824.2679	377.87308	1512.4427	176.79802	290.76923	191.03462	44.277252	209.50993	8.976459	156000	7.1525574e-10	2049.3408	-0.019109165	-318.34363	0.829805	0.010748841	0.124	0.06503885515034198	0.019160006555790154	79.0	458.9838433265686
39	753.8313	330.8664	1698.5029	182.94011	253.33333	194.60716	45.139473	214.22385	6.4244547	160000	-1.847744e-09	2756.7375	-0.019753706	-243.37549	0.8200348	0.009934989	0.1215	0.06468967318534852	0.019862422429154092	79.0	471.52748942375183
40	843.1964	264.90842	1410.4166	610.57855	285.6154	198.86511	46.648582	218.37305	3.1154702	164000	-5.1259996e-09	1391.8824	-0.0034916345	-294.4536	0.8185619	0.015288965	0.15025	0.06393684517592192	0.018435606502509902	5.0	483.4488241672516
41	775.92267	252.52751	1605.786	469.19333	255.66667	196.00758	52.44512	223.19006	4.236456	168000	-6.6161157e-09	1005.27783	-0.020927891	-215.4082	0.8179916	0.011236721	0.115	0.06458427470177412	0.020296323672228122	79.0	498.78506231307983
42	834.92096	218.0896	1411.608	565.4594	280.2857	202.10304	53.652447	227.45589	-3.1602228	172000	7.56979e-09	1077.7987	-0.022351557	-163.22461	0.8238671	0.0090837395	0.1175	0.05340709002688527	0.015617949510819833	79.0	510.7612476348877
43	748.93933	131.50418	988.7368	524.4749	243.625	199.43658	57.46421	231.12347	-6.7001424	176000	-6.198883e-09	896.3378	-0.021072047	-213.61847	0.81659955	0.014121374	0.127	0.05315003814175725	0.016530046371936096	79.0	523.1430330276489
44	642.1298	146.46881	892.0065	349.48404	213.58824	204.11041	58.212654	234.4771	2.46361	180000	0.0	1056.0895	-0.019256761	-70.77466	0.82037795	0.0069005815	0.1325	0.05375381560996175	0.01583389600920255	79.0	535.4618308544159
45	753.77637	155.13162	1187.1432	603.28326	248.375	202.46869	58.186275	235.08551	-1.2855027	184000	-7.1525574e-10	610.4193	-0.022634674	-128.44275	0.8115862	0.010770746	0.13975	0.05300947422161698	0.01684153919974014	79.0	546.5827198028564
46	635.36304	148.25058	1106.8746	393.5202	210.42105	199.42508	63.067844	237.6309	1.1231678	188000	-2.2649764e-09	491.2196	-0.022849565	-59.092712	0.8117422	0.010132711	0.14	0.0509044318087399	0.017524370005455987	79.0	557.4356713294983
47	858.0642	571.7555	2679.4827	268.39197	294.84616	213.52957	52.98824	238.75424	4.3378787	192000	6.3180923e-09	908.9773	-0.0051151514	-254.52863	0.79305923	0.01822718	0.21275	0.050389155298471454	0.018253532896207965	4.0	567.2261025905609
48	715.1285	200.45964	1352.0854	411.7914	232.0	202.2844	62.96595	240.7571	-9.594412	196000	-2.503395e-09	695.1829	-0.020433057	-163.18274	0.7932597	0.007736894	0.128	0.04683041252195835	0.014221918579855282	79.0	577.5792238712311
49	754.1524	132.61331	1018.04065	573.7776	240.5625	208.23593	61.373074	243.03189	-13.682102	200000	1.3351441e-08	585.8907	-0.021169772	-133.54459	0.7805469	0.0054150154	0.113	0.046303430814296005	0.017727689586858542	79.0	588.0553016662598
50	651.8639	190.36995	1111.2203	351.8602	213.44444	210.46756	62.672745	245.89131	-9.409476	204000	-5.2452087e-09	1371.2999	-0.022207534	-209.98523	0.7768425	0.0105452025	0.17425	0.04313864411786199	0.014781022474373906	79.0	598.4429116249084
51	758.0903	176.01405	1098.581	414.9107	244.0	207.45392	62.9983	246.68744	-0.14530826	208000	2.503395e-09	634.63074	-0.019223046	-163.38705	0.7770743	0.009052466	0.107	0.042692101020365955	0.01408076246923208	79.0	608.7503435611725
52	899.0791	313.03226	1682.4895	533.9781	297.53845	217.53737	60.164204	249.12898	4.6101484	212000	1.0728836e-09	501.9547	-0.0023579267	-105.304565	0.77320987	0.0150957	0.15775	0.04219005707651377	0.013110160703344436	4.0	618.6975345611572
53	765.67633	247.19641	1340.4155	490.1477	252.2	222.15396	57.79327	251.6006	0.1387949	216000	-1.3113022e-09	742.5859	-0.02163771	-257.10184	0.77278703	0.010294629	0.127	0.0405698268301785	0.011628148825309532	79.0	628.913577079773
54	601.68933	214.90472	1051.679	163.697	199.4	212.65698	62.505615	252.31456	-5.7449617	220000	-2.503395e-09	2215.4412	-0.022113096	-420.87158	0.7719998	0.008489728	0.15875	0.040229734759777785	0.011845883551107226	79.0	639.3160190582275
55	820.30817	412.28778	2236.7698	592.5676	269.2143	211.17358	62.503616	250.10625	-1.2507896	224000	-2.861023e-09	708.3971	-0.020899763	-266.758	0.75118846	0.013355789	0.14975	0.04011187279596925	0.011474892533160148	79.0	649.7705767154694
56	871.86237	205.03253	1317.1375	643.2075	281.92856	219.7973	59.96429	251.7797	-0.8061762	228000	4.23193e-09	605.96515	-0.023137206	-119.25604	0.73604566	0.0124921715	0.14475	0.04081511478871107	0.012442930672737943	79.0	660.1642906665802
57	773.7404	174.24959	1152.4678	552.4313	248.75	215.16553	64.95983	254.95497	-1.5005641	232000	4.6491624e-09	605.4962	-0.023293456	-126.6124	0.74097276	0.008072885	0.15375	0.039180587660521266	0.013119174086991701	79.0	670.5478820800781
58	1280.9038	822.1904	2793.4312	620.0403	438.8889	236.40292	50.349228	257.18506	3.8951552	236000	-6.3180923e-09	647.193	-0.022708671	-190.94452	0.71854913	0.01159864	0.14	0.04348981361836195	0.014356011988958332	79.0	680.8444380760193
59	775.27386	293.16153	1799.0138	595.6849	245.35715	225.00018	62.31172	261.76166	-3.5153232	240000	3.695488e-09	447.96902	-0.023591967	-90.80914	0.70543873	0.009278053	0.1265	0.03788967877626419	0.011329966883096043	79.0	691.0207440853119
60	763.87335	147.12936	1103.5724	578.93835	243.9375	221.60641	66.98237	264.64468	1.6072197	244000	4.6491624e-09	613.5244	-0.003422933	-146.68771	0.7068431	0.018539283	0.1995	0.038468253519386056	0.012503211311944935	3.0	700.8832256793976
61	1219.268	619.6097	2508.2217	586.294	423.0	240.55743	53.604034	265.53275	-2.122377	248000	1.2993812e-08	358.74094	-0.024181485	-71.76001	0.7063861	0.012198925	0.1335	0.03864006193354726	0.012327822122063998	79.0	711.1383094787598
62	1165.1979	588.93866	2504.5808	618.1845	398.8	241.1505	52.564896	266.80792	-1.1247025	252000	5.722046e-09	2353.0815	-0.008905574	-358.47766	0.7062516	0.0153363785	0.17825	0.04113685972988605	0.010497046197564338	12.0	721.0744912624359
63	850.04877	265.11954	1699.7738	609.7342	271.07144	221.62422	63.173016	265.85736	5.9972963	256000	4.7683715e-09	412.9888	-0.02260503	-142.79529	0.70531976	0.012509387	0.1295	0.03669296447187662	0.012486466799330399	79.0	731.3578460216522
64	911.78156	196.42592	1374.6685	627.1017	294.07693	228.32622	63.859898	268.44327	1.5382166	260000	6.0796737e-09	232.46188	-0.024576081	-39.03099	0.6967006	0.009998435	0.14075	0.038390027545392516	0.012812898137001608	79.0	741.5784075260162
65	1093.7303	571.8893	2727.238	663.10425	363.36365	237.39554	61.048378	270.55463	0.09200621	264000	-3.8146974e-09	223.37085	-0.022680772	-58.462402	0.6910201	0.010611116	0.14825	0.039606222938746216	0.012459076235957253	79.0	751.8405621051788
66	875.13544	262.26837	1666.339	617.3927	280.7857	226.69821	67.39185	273.19467	5.1229844	268000	-1.7881393e-09	222.04994	-0.025233652	-46.57846	0.69098306	0.014132084	0.151	0.037853156086057424	0.01302115582714516	79.0	762.2278144359589
67	910.29816	208.06114	1272.0743	630.50726	294.6154	230.45268	67.53402	275.02042	0.23303175	272000	-1.192093e-10	240.21786	-0.021511083	-47.116364	0.6788298	0.012999756	0.1555	0.03332001388072967	0.010259293248943072	79.0	772.5858674049377
68	945.587	198.3839	1457.7373	642.1641	299.07693	233.1145	65.63432	276.43073	-5.9668617	276000	-7.748604e-10	194.23065	-0.024358371	-56.525864	0.6756765	0.014289302	0.15175	0.03586842834018171	0.012142443682863954	79.0	782.8687658309937
69	795.687	137.71706	1065.7029	608.8553	249.375	224.58427	71.392525	278.76895	-1.5712695	280000	-6.198883e-09	188.98105	-0.021889951	-54.71675	0.6591009	0.011484303	0.1405	0.035072131156921385	0.01194244102529413	79.0	793.1119952201843
70	816.0323	149.6004	1153.0991	554.28625	255.33333	225.65306	70.04368	280.04654	-3.554625	284000	-3.5762786e-09	146.79796	-0.02355497	-35.909325	0.6553207	0.009532481	0.133	0.030369686521589757	0.008377825111240396	79.0	803.4228427410126
71	848.39294	221.72679	1303.8423	554.8653	266.14285	230.51413	68.84935	281.236	0.8492651	288000	7.1525574e-10	153.66054	-0.024260445	-39.398285	0.6603106	0.008927458	0.14875	0.0307049541734159	0.009380884095611074	79.0	813.693531036377
72	958.08795	310.7	1634.1774	629.0671	300.92307	235.17891	68.753174	283.14926	-0.024185658	292000	-1.3113022e-09	267.40823	-0.020972371	-59.604492	0.648818	0.010694736	0.132	0.02922475819475949	0.010976563717256199	79.0	823.96941614151
73	826.2738	159.39888	1105.4016	634.892	257.0	230.2075	70.35317	285.98862	5.6503315	296000	8.34465e-09	131.28197	-0.025235776	-29.605171	0.63052315	0.01425557	0.15025	0.02762354495935142	0.008367016231395652	79.0	834.2016561031342
74	933.24207	177.21478	1260.2836	640.45935	284.7143	234.19048	70.5326	287.17087	2.207747	300000	-1.3828277e-08	218.06116	-0.024169197	-86.48003	0.620806	0.0109831225	0.141	0.028013559207320213	0.008955831568251544	79.0	844.3250761032104
75	930.6774	342.8663	1750.4281	555.1322	296.76923	243.22403	68.64668	290.06897	-1.4366736	304000	-2.384186e-10	265.53537	-0.021692941	-101.58136	0.61787677	0.0074049802	0.15325	0.02795328253880143	0.008712863787795727	79.0	854.5196583271027
76	979.10895	202.85733	1331.5421	620.77594	300.69232	237.57869	70.235535	290.36072	1.5859594	308000	-1.5497208e-09	215.14131	-0.023189524	-94.4373	0.60751176	0.012117387	0.1375	0.02670084553770721	0.008179909832305312	79.0	864.7634525299072
77	810.6599	163.08354	1154.8477	614.20734	253.2	234.5055	73.4195	293.1364	0.92285395	312000	1.2516975e-09	160.48103	-0.022266494	-83.2534	0.5995417	0.011955399	0.157	0.02502778603695333	0.0075943062446650654	79.0	875.0151176452637
78	974.8009	223.79166	1376.9529	609.94885	299.07693	240.92058	69.751175	293.66534	-2.7612739	316000	-7.033348e-09	155.37341	-0.02577599	-55.105423	0.59635055	0.013311619	0.1535	0.025218472508713605	0.008067247743245019	79.0	885.171694278717
79	923.9847	201.01451	1339.9019	620.95514	284.5	239.80428	72.42696	296.1987	2.680862	320000	8.46386e-09	162.304	-0.023423655	-42.577812	0.58657366	0.009473946	0.1715	0.025054713934659956	0.007089194689180605	79.0	895.2770504951477
80	951.6008	160.55795	1356.642	730.8248	293.76923	245.8415	70.51924	297.3702	4.5373483	324000	-1.4781952e-08	80.77889	-0.022469508	-38.337456	0.5665671	0.011917385	0.144	0.02428566957823932	0.007990158294738562	79.0	905.6770536899567
81	1021.1186	172.91408	1413.5094	659.33923	311.16666	249.04826	69.222626	297.81973	4.388124	328000	3.218651e-09	124.66918	-0.027738793	-35.34076	0.5493261	0.00976383	0.17375	0.022237238362431525	0.00639590578809175	79.0	916.066202878952
82	1052.5981	144.7524	1363.6624	864.1588	321.27274	254.76859	67.94613	299.45984	-0.7031169	332000	3.3378602e-09	96.4424	-0.020045185	-27.374146	0.527758	0.015023491	0.1345	0.023745798198506238	0.00800831830986782	62.0	926.2842507362366
83	1063.8292	198.89198	1607.2799	819.7651	322.41666	253.72337	70.179016	301.26862	-4.8672585	336000	5.2452087e-09	91.11298	-0.022703294	-26.768387	0.5318418	0.010290926	0.16175	0.023319658394902944	0.007192125877134953	79.0	936.3676302433014
84	1141.6298	307.579	1740.988	837.34314	353.0	257.07956	69.46974	303.2261	2.8967595	340000	6.556511e-09	113.757034	-0.022784501	-26.319534	0.5315889	0.013907199	0.136	0.02271647725254297	0.006746446995070827	79.0	946.7190804481506
85	876.01074	227.04465	1375.2324	616.47766	267.5	239.04254	73.63579	304.411	1.7055097	344000	2.1457671e-09	144.475	-0.0035794606	-35.993324	0.5254056	0.018216517	0.213	0.023852478070184587	0.007564329988727175	3.0	956.4171094894409
86	1296.6086	459.6997	2273.8018	878.6726	399.22223	263.97342	63.535683	305.23416	1.0721188	348000	-1.5497208e-09	305.30716	-0.024762077	-115.59595	0.525	0.01509376	0.16875	0.024994337996467948	0.007536508509859861	72.0	966.3495903015137
87	1402.1149	577.62177	2820.0352	844.2337	443.33334	267.11496	62.62935	307.76157	4.2197976	352000	1.4305115e-09	247.03719	-0.02295773	-67.815765	0.5329889	0.004437165	0.149	0.0270625136513263	0.008421979014689277	79.0	976.3939130306244
88	1360.3673	497.94406	2470.0757	752.45856	414.44446	267.8033	64.71479	309.24734	2.2802591	356000	6.0796737e-09	172.30983	-0.021857062	-65.708206	0.5295678	0.011894167	0.15525	0.025986374961212276	0.006775104366297014	79.0	986.5749626159668
89	1054.1322	246.41374	1676.4811	613.17017	317.75	258.4665	73.458305	311.32724	0.86721087	360000	-7.152557e-09	95.7172	-0.025104478	-22.66674	0.53202504	0.011831146	0.16675	0.02624289793893695	0.008011636204805368	79.0	996.7973186969757
90	1176.676	240.84326	1638.237	740.985	351.18182	263.3707	71.043396	312.0796	3.4512773	364000	-1.3351441e-08	140.53183	-0.024615832	-39.389473	0.51606154	0.012951772	0.1585	0.027881710277870297	0.007675319600116988	79.0	1007.0498237609863
91	1088.6285	135.58871	1379.0077	826.6133	330.08334	260.8766	73.715096	313.78357	4.449026	368000	-4.768372e-10	145.27744	-0.023703478	-44.411667	0.4982363	0.007977965	0.16875	0.023898439826443792	0.007127789850122933	79.0	1017.266042470932
92	1095.4534	158.72191	1372.4784	848.9535	333.25	255.25047	73.66667	313.1243	-5.3793406	372000	7.152557e-09	61.61042	-0.008941116	-16.596436	0.47185725	0.0151295625	0.16675	0.021480210991576314	0.0068156458996126565	9.0	1026.9981644153595
93	980.7909	206.15503	1635.5945	813.3252	299.07693	250.71399	74.0389	313.06842	6.087348	376000	2.1457673e-08	124.41787	-0.0010258335	-30.96872	0.46881574	0.018401098	0.18725	0.01961093912832439	0.005744839265950986	2.0	1036.7208127975464
94	1013.9612	170.01572	1388.8313	720.68585	304.58334	250.98703	69.17338	313.06778	3.4143753	380000	1.1086464e-08	188.313	-0.025835285	-69.53775	0.46736458	0.014054469	0.18475	0.02177612816914916	0.006793145459556203	79.0	1047.0548779964447
95	1279.7297	630.4152	3007.6282	608.79663	388.5	267.7989	69.683495	314.08536	6.136776	384000	-1.0609627e-08	99.95693	-0.02545116	-24.36547	0.4655561	0.011244724	0.1655	0.02191828646697104	0.006314498725912128	79.0	1057.2275428771973
96	1301.4276	485.74173	2395.977	609.2583	393.1	267.58704	69.88133	314.59363	-1.5401154	388000	-2.861023e-09	143.0575	-0.023027765	-22.48922	0.45515472	0.015621439	0.18075	0.023148562526330352	0.006745971463067376	66.0	1067.3790006637573
97	1191.9598	357.39597	2195.4004	817.94794	355.36365	263.9152	72.54602	316.3156	3.4893756	392000	1.9550324e-08	110.9628	-0.0039811456	-19.42923	0.43172392	0.015901284	0.1315	0.02263158606365323	0.00698892931567531	2.0	1077.0461146831512
98	1589.1232	580.817	2478.5723	566.55597	480.0	286.4899	59.348515	318.3063	-4.195536	396000	1.9073487e-09	1435.1549	-0.0044119903	-83.61633	0.43121284	0.015244482	0.193	0.02231824119575322	0.006901174003432344	3.0	1086.7742760181427
99	1514.5752	365.57364	2044.5872	920.88367	452.25	281.48718	66.81867	319.61392	6.1340046	400000	2.3245812e-09	351.98514	-0.022577453	-142.31517	0.429815	0.014801124	0.1645	0.024336657421663403	0.009252154169633375	79.0	1097.3171753883362
100	1277.3796	245.73665	1675.6385	868.882	382.1111	276.3853	71.66645	323.26865	1.1809711	404000	5.4836273e-09	152.24098	-0.01913114	-40.660667	0.41854432	0.015127551	0.14675	0.022741137063130735	0.006231822602905492	41.0	1107.6837038993835
101	1356.309	194.41055	1777.8854	1141.105	404.1111	276.23676	70.52782	322.43106	3.7682037	408000	5.6028364e-09	84.08994	-0.0237412	-24.276459	0.4152276	0.013785768	0.181	0.02102892691269517	0.006535332654592418	79.0	1118.703287601471
102	1247.8694	494.02148	2363.2417	572.8339	378.2	274.7209	72.73125	323.5889	-0.38763666	412000	-2.4795533e-08	220.20322	-0.02466691	-110.764984	0.40372163	0.015137727	0.1675	0.023286470277234912	0.008011168613185954	59.0	1129.1368653774261
103	1258.1558	348.39307	2003.3563	651.835	378.7	272.88556	69.880516	322.97855	2.4266725	416000	-2.384186e-10	1264.0964	-0.005685844	-251.24811	0.39835745	0.015353188	0.211	0.022764262491837144	0.008765106055671467	8.0	1138.9240448474884
104	1295.5214	371.6651	2218.4497	799.32263	383.6	264.10144	67.172165	321.45023	3.778463	420000	-1.5974045e-08	398.00027	-0.013945642	-296.89792	0.39886227	0.0153733445	0.127	0.018579967953264713	0.006424808242125581	26.0	1148.858978509903
105	1628.3813	301.61005	2081.029	1163.7578	487.5	283.38022	68.658745	323.63885	-1.237823	424000	4.2915342e-09	85.72208	-0.024346	-24.730469	0.392765	0.011862783	0.1655	0.019348611896857618	0.005200077573911276	79.0	1159.808051109314
106	1400.0242	496.949	2401.4028	612.0186	419.1111	281.9673	67.49796	325.28223	2.1954417	428000	7.987023e-09	1402.3433	-0.0048174113	-87.17029	0.3837316	0.017886529	0.20475	0.019643079973757267	0.006980120631646281	3.0	1170.0943865776062
107	1023.8446	162.96587	1477.7859	824.8208	304.92307	255.16644	76.24954	321.90707	-6.2735586	432000	-1.1324882e-09	115.75886	-0.022015637	-47.97406	0.38334006	0.011614298	0.17675	0.020081011410802603	0.00662316770714928	79.0	1180.7235429286957
