Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	WM_LossMean	WM_LossStd	StopIter	Time
21	251.09465	65.97604	349.12057	30.88765	155.52	94.348976	34.26671	115.66441	-16.33627	88000	3.8146974e-09	289.28	-0.012790731	-159.57066	0.84843767	0.015815075	0.24025	2.3377294325828553	0.24413468393921553	7.0	228.84133744239807
22	282.23572	61.08486	384.0005	129.88586	178.09091	92.53319	35.087284	116.92956	-21.0406	92000	-1.0490417e-08	169.96469	-0.04520244	-95.16043	0.8470731	0.015101497	0.2455	2.279349218606949	0.24917571478052042	65.0	241.9835023880005
23	292.66248	102.24332	516.454	33.485004	187.42857	97.84472	32.0914	118.2401	-18.265625	96000	-9.775162e-09	349.93762	-0.011004011	-81.85745	0.8383382	0.015303995	0.1445	2.2230879080295565	0.22451650621642003	5.0	252.19109201431274
24	260.1222	37.789154	351.23013	202.97147	147.7037	98.48036	29.35641	118.5029	25.009834	100000	1.9550324e-08	68.66172	-0.02976166	-15.723553	0.8373623	0.015373127	0.15975	2.150580748319626	0.23901011099009	21.0	262.84606671333313
25	283.82678	84.18231	427.80597	51.661316	194.9	96.06802	37.36748	119.05605	-17.56042	104000	-4.053116e-09	357.94867	-0.045220096	-223.90732	0.83048666	0.010767723	0.263	2.136267168521881	0.2243047861582086	79.0	273.73663306236267
26	275.22192	66.63754	402.37866	65.158195	164.04167	99.49936	28.165169	119.06122	10.299318	108000	-1.4305115e-09	229.63617	-0.043201443	-36.707504	0.8286774	0.010071283	0.247	2.1120095360279083	0.20498948742276088	79.0	284.2345917224884
27	280.6035	78.838554	554.8868	84.7515	171.13043	95.39164	33.846527	118.27787	-20.339214	112000	-3.8146974e-09	220.96063	-0.013673533	-102.82809	0.81935203	0.016690738	0.30425	2.0419864308834077	0.19845131001673252	7.0	294.2329318523407
28	299.51315	70.37944	519.4971	208.859	181.27272	101.57115	27.891668	119.6067	21.657501	116000	-2.861023e-09	122.295555	-0.011729348	-67.917206	0.81855834	0.01611291	0.24125	2.0207589435577393	0.2246258251894429	5.0	304.3305015563965
29	273.62854	56.340748	365.2281	71.377205	167.0	99.7237	31.666685	119.59874	-19.364565	120000	-7.510185e-09	190.98639	-0.0092846155	-82.66572	0.818732	0.015214585	0.239	1.9414416193962096	0.2152937511834753	6.0	314.35135984420776
30	306.29077	44.30322	397.01126	220.20932	186.85715	102.03195	27.63779	119.46087	22.342985	124000	-5.722046e-09	55.324993	-0.0515577	-15.9771	0.8186604	0.01063497	0.25525	1.9023020303249358	0.18342630141485117	79.0	324.8343584537506
31	291.69852	64.759346	397.29376	84.00095	179.68182	99.44469	33.46231	120.27938	-16.271242	128000	-1.2397766e-08	162.97044	-0.045443967	-36.634598	0.8112819	0.008667185	0.27275	1.8843541610240937	0.18182980674056	79.0	335.2375888824463
32	300.6059	74.26095	498.9673	120.88705	184.42857	100.4757	32.42581	121.14835	-18.088663	132000	-4.7683715e-09	126.74939	-0.04570055	-55.41256	0.80578464	0.010318742	0.25275	1.798914841413498	0.19521074574899042	79.0	345.60503125190735
33	303.9974	47.849724	389.23483	194.68819	177.04546	103.46714	29.127586	123.14491	21.991114	136000	1.168251e-08	92.99004	-0.009517158	-50.550545	0.80317676	0.015751917	0.2325	1.7808386993408203	0.17775114105528264	6.0	355.3857867717743
34	311.4389	58.8031	492.69815	231.71635	183.14285	106.82003	29.19939	124.04857	21.6618	140000	-9.536743e-09	45.31529	-0.053583357	-4.8989983	0.8027723	0.015050156	0.25975	1.7666963517665863	0.19107253988984121	67.0	365.1754732131958
35	272.0378	37.340004	358.0139	188.78035	152.96	103.70062	30.377039	123.9999	21.160036	144000	-2.3543835e-08	48.44444	-0.035884038	-12.830486	0.7941023	0.015203865	0.201	1.7695401048660278	0.19690387519556	26.0	375.13540267944336
36	289.4464	59.95845	407.5106	145.27422	178.31818	101.290085	33.63321	123.49161	-15.735723	148000	-7.390976e-09	194.15077	-0.046144146	-117.89582	0.79483527	0.012764801	0.27175	1.706492782831192	0.18636231147316726	79.0	385.5054202079773
37	308.05737	58.12676	505.8477	235.25876	178.31818	104.07909	29.52771	123.8214	20.059782	152000	-4.529953e-09	60.936405	-0.051166326	-20.123318	0.79311	0.012278959	0.26325	1.7627823495864867	0.20214339439552334	79.0	395.64813923835754
38	291.35663	41.325527	391.72354	247.21408	166.16667	105.48897	30.633287	125.26096	19.949959	156000	1.01923945e-08	55.728016	-0.038659647	-6.544132	0.78568846	0.015196456	0.21325	1.7365669369697572	0.18906962374189443	23.0	405.54686760902405
39	287.072	50.541397	416.8193	200.4373	161.91667	104.021576	30.650974	124.973	19.231565	160000	5.4836273e-09	50.377396	-0.04659798	-8.3361435	0.7837112	0.015218008	0.24875	1.7664661693572998	0.18940272214872383	42.0	415.4236490726471
40	291.86627	36.312366	348.87195	200.90373	165.33333	104.470345	30.914644	125.65381	18.844454	164000	2.384186e-10	43.01859	-0.011304839	-5.2872734	0.77864146	0.017905144	0.22775	1.707081652879715	0.20600171579789325	5.0	425.22724962234497
41	300.35922	45.536568	431.12915	241.56587	171.08696	105.972534	31.18533	126.13212	18.550749	168000	6.9141386e-09	34.43521	-0.010387843	-6.5628185	0.77857745	0.017105026	0.1925	1.7608764135837556	0.21909900759524256	5.0	435.06219005584717
42	298.09787	44.641323	446.93985	203.8879	166.30435	103.371086	32.215714	126.877846	18.199743	172000	-1.3351441e-08	58.54382	-0.010627821	-22.913929	0.77856183	0.016757749	0.23825	1.7529337334632873	0.18923874401004143	5.0	444.80331802368164
43	305.0201	51.645813	412.80542	204.61716	170.39131	107.1024	32.396572	128.59412	18.18843	176000	4.768372e-10	74.8952	-0.04166729	-11.882431	0.7784517	0.015479231	0.2255	1.8083621966838836	0.2113055889805813	28.0	454.71510195732117
44	319.1948	78.02212	482.3643	158.23677	193.1	106.25561	36.167664	130.01198	-14.947777	180000	-5.9604646e-09	193.05478	-0.0101882685	-103.775314	0.77751195	0.017164567	0.264	1.7740689814090729	0.21644383663678884	5.0	464.63201379776
45	315.42438	54.52141	465.62997	215.94594	179.22728	109.02339	32.06344	131.43327	18.165766	184000	-1.1205673e-08	71.27083	-0.035007887	-17.677452	0.77659655	0.015230977	0.192	1.8021079695224762	0.2059206914784814	25.0	474.42422556877136
46	337.51654	71.54505	448.54626	222.67606	196.1	109.490135	30.71304	131.26715	17.543715	188000	-7.629395e-09	87.015335	-0.041489076	-20.284195	0.7731638	0.015076202	0.251	1.832090402841568	0.25593548339876837	27.0	484.3284606933594
47	317.09744	66.56218	496.44305	213.454	181.59091	108.84636	33.28325	132.8097	17.21717	192000	8.225441e-09	68.42148	-0.010129581	-11.359879	0.7695344	0.017232664	0.203	1.823017610311508	0.23423982637592275	4.0	494.0439622402191
