Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.7054942	10.1260195	53.988533	-11.499451	29.205883	0.015083397	0.21934624	0.68377787	-0.47223407	4000	-7.1525574e-10	57.4809	-0.021971371	-6.984421	0.91893864	0.016800549	0.28225	7.0	12.466259002685547
1	10.165794	20.30504	162.56923	-8.802628	37.252335	-0.10089525	1.9940282	4.794097	-4.364192	8000	2.384186e-10	265.01135	-0.01893589	-48.401703	0.9167336	0.018403934	0.188	7.0	24.572903871536255
2	18.570885	26.599428	152.59529	-30.292315	62.34375	3.1456645	4.7409277	9.322089	-8.826352	12000	5.3644182e-09	310.26486	-0.012220998	-79.01875	0.91635334	0.0150786685	0.17725	9.0	36.75875663757324
3	46.369656	66.01032	335.3507	-18.762539	88.022224	4.0625176	8.9201565	13.683254	-13.046592	16000	-7.152557e-09	1233.6216	-0.044355314	-170.57446	0.91435415	0.015053361	0.22	65.0	49.23841905593872
4	47.928307	60.911694	283.16724	-5.5459485	83.93617	9.435017	12.987853	19.445246	-18.441856	20000	4.768372e-10	946.4946	-0.037061226	-105.09735	0.9072324	0.015078652	0.182	45.0	61.6724796295166
5	70.54491	73.698875	310.19363	-1.8521951	117.588234	9.067678	14.89889	23.231789	-21.966492	24000	-8.225441e-09	1104.4175	-0.044935353	-125.91223	0.901954	0.0150676165	0.215	65.0	74.27774381637573
6	86.38342	92.94213	309.94498	1.0152482	120.21212	15.261063	14.386888	27.019743	-25.314875	28000	-3.6358834e-09	1587.2894	-0.012397033	-202.71179	0.89178586	0.01558939	0.20625	9.0	86.60343337059021
7	129.76375	102.977875	291.31833	-0.19889453	146.25926	18.312862	17.407959	31.655111	-25.707447	32000	1.3351441e-08	2155.136	-0.048889205	-298.01477	0.8890922	0.013898776	0.2105	79.0	99.65349984169006
8	147.61346	106.74299	346.77972	-30.389145	172.73914	25.379324	18.041979	36.616554	-32.205826	36000	5.1259996e-09	1697.8667	-0.04381358	-197.56848	0.88058966	0.01519674	0.215	53.0	112.82130217552185
9	174.11412	111.64673	366.93304	10.104956	161.33333	29.744099	19.283852	40.506577	-37.10014	40000	-4.4107438e-09	2479.786	-0.04802617	-328.98218	0.87127054	0.012358376	0.21275	79.0	125.92501544952393
10	181.92824	112.29669	324.07358	3.5380948	180.45454	33.044235	20.855364	45.081284	-39.99585	44000	5.2452087e-09	1845.3873	-0.049774863	-195.59595	0.8645596	0.013703934	0.23125	79.0	139.2481701374054
11	239.3505	97.09841	360.05194	32.218903	182.95238	40.18549	19.241213	48.636414	-27.869751	48000	-2.026558e-09	2585.9158	-0.013007903	-335.813	0.8596369	0.015486798	0.21725	8.0	152.01498889923096
12	235.4552	83.89657	358.14886	25.73145	199.36842	44.520714	18.98123	52.9315	-28.843075	52000	5.722046e-09	1852.9242	-0.011256261	-216.92627	0.8567518	0.015362556	0.183	9.0	165.14156436920166
13	248.44534	100.7431	388.3398	35.047695	218.88889	46.494835	21.114513	56.13092	-17.847614	56000	4.7683715e-09	1777.9492	-0.04329756	-159.94263	0.8549678	0.013315727	0.201	79.0	178.23204517364502
14	214.08467	89.621605	362.01465	28.909098	195.65	49.29881	21.021807	58.990387	-16.743238	60000	1.5497208e-09	1376.5358	-0.011686074	-124.31055	0.8494955	0.01606706	0.2465	7.0	191.1408088207245
15	248.55118	73.10938	343.9766	68.32444	174.5	55.113663	17.521988	60.89387	-17.97976	64000	6.3180923e-09	1823.2885	-0.043399476	-206.22156	0.84897363	0.012049106	0.22525	79.0	204.41842675209045
16	241.53969	89.2822	348.7891	33.74578	181.2381	55.099422	22.043251	64.06072	-18.382753	68000	5.2452087e-09	1829.28	-0.051318966	-188.94763	0.8455648	0.014526561	0.23725	79.0	217.40752243995667
17	280.28543	74.06837	372.73563	105.43753	207.36842	59.795204	19.366863	67.063324	-23.890926	72000	4.529953e-09	1600.5844	-0.012367646	-174.08618	0.8461906	0.015462164	0.20625	8.0	229.65912699699402
18	271.09546	74.62854	366.52747	88.02829	205.94737	63.24628	18.888742	69.80807	-27.825672	76000	-1.6689301e-09	1290.4459	-0.045749195	-147.1532	0.84455174	0.014155902	0.2155	79.0	242.49335050582886
19	285.61694	47.057037	359.24472	159.44844	190.4	69.40858	13.314961	72.07509	-15.7464905	80000	-2.7418137e-09	1638.1447	-0.044388108	-162.20447	0.8402176	0.0089866705	0.212	79.0	255.2339563369751
20	267.67245	61.550728	342.556	68.445755	189.2381	68.085846	20.162626	74.88275	-16.930794	84000	-6.9141386e-09	1357.4329	-0.04933319	-121.11243	0.83353734	0.011531937	0.254	79.0	267.8806915283203
21	245.20761	92.667854	377.12216	27.478828	183.80952	65.10398	27.084103	76.88179	-22.041386	88000	-2.2649764e-09	1159.4465	-0.048876613	-95.37659	0.83321625	0.013741588	0.257	79.0	280.6627268791199
22	264.9233	75.54139	388.4355	68.51144	179.04762	72.54739	19.95456	78.61516	-17.935984	92000	4.2915342e-09	1311.0516	-0.045409817	-112.1676	0.83046174	0.009556778	0.23075	79.0	293.4002993106842
23	263.78738	61.09794	352.33307	45.246437	164.95833	77.31691	16.03077	80.614555	-21.057133	96000	7.867813e-09	1307.0004	-0.04987018	-81.95935	0.83040464	0.01289166	0.24725	79.0	306.084046125412
24	273.87982	46.69336	357.33142	180.81676	171.17392	78.68104	15.972729	82.56159	-19.62289	100000	6.3180923e-09	1248.3542	-0.012613161	-97.86426	0.82775706	0.016603477	0.24225	6.0	318.5993187427521
25	245.06078	49.083252	314.32474	52.23838	149.42308	79.737404	18.149044	84.43735	-17.903828	104000	5.00679e-09	1114.626	-0.010318062	-76.00537	0.8256228	0.016027747	0.19425	7.0	331.03645849227905
26	274.2959	63.590942	374.38724	26.148405	169.95653	81.29546	17.711239	85.946846	-19.9476	108000	-7.1525574e-10	1170.3728	-0.040530033	-78.95007	0.82451284	0.015034802	0.182	60.0	343.71073865890503
27	280.84753	46.26129	367.15063	169.22101	178.86363	83.51519	16.519897	87.7884	-18.644737	112000	1.3351441e-08	1074.83	-0.010721112	-65.817505	0.8285082	0.015611233	0.2215	7.0	356.1287384033203
28	259.27527	69.18464	390.96695	83.71178	194.65	79.340996	24.992828	89.14818	-21.500391	116000	-6.198883e-09	973.33044	-0.010289924	-60.929016	0.82920486	0.016565818	0.205	7.0	368.6074438095093
29	268.4117	49.84859	363.96	158.32698	188.38095	81.22616	21.816313	89.530266	-19.136707	120000	-1.2874604e-08	1009.4894	-0.009889606	-87.8587	0.82985896	0.01721104	0.20725	6.0	381.0364248752594
30	248.33441	60.19663	357.63647	48.162876	155.56	84.53478	20.763767	90.08509	-18.087088	124000	7.1525574e-10	1077.1139	-0.04262294	-92.028625	0.82945216	0.009890335	0.201	79.0	393.71355152130127
31	261.5768	41.102024	344.2129	116.21453	165.91667	85.56844	18.933315	90.825035	-19.860508	128000	1.180172e-08	1008.7265	-0.010438753	-88.984985	0.827438	0.016964927	0.19025	7.0	406.19877886772156
32	261.33972	53.98048	384.25418	101.54034	160.95833	86.16442	19.645597	91.401306	-83.24254	132000	3.3378602e-09	1130.6112	-0.045235846	-86.817505	0.82714504	0.015053188	0.21725	76.0	418.88282656669617
33	280.8405	38.86725	363.76852	215.95636	167.82608	92.469154	0.47621235	92.494675	66.02446	136000	-6.3180923e-09	1003.7304	-0.04420796	-15.479858	0.82402813	0.009546173	0.19225	79.0	431.7003240585327
34	253.50287	50.95198	330.99487	91.91901	158.52	87.673386	23.97334	93.69369	-20.716223	140000	2.2053719e-09	1015.7366	-0.044202153	-65.538086	0.82752764	0.014875192	0.20425	79.0	444.50761365890503
35	275.26794	30.407412	358.05917	235.04941	162.5	92.92727	8.718195	94.26923	7.81732	144000	-9.23872e-09	1047.2161	-0.0110972375	-40.058594	0.83196306	0.016926216	0.2315	6.0	456.99299597740173
36	284.87915	33.073154	368.22275	233.31168	172.34782	94.59861	3.9412103	95.04803	33.375725	148000	9.536743e-09	993.8944	-0.045085557	-81.5943	0.8321722	0.014131481	0.22375	79.0	469.8873722553253
