Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.7657157	5.9016576	28.768343	-12.922926	22.559322	0.031101016	0.13805693	0.4188232	-0.43660113	4000	5.7816507e-09	21.171938	-0.028511174	-3.9640102	0.91893864	0.017274376	0.24675	7.0	8.999855041503906
1	5.489116	9.555838	73.98797	-8.034864	27.937063	-0.88985413	1.2782513	3.0784144	-3.3015332	8000	-2.7418137e-09	67.3337	-0.023693336	-14.145447	0.9163493	0.015753658	0.178	7.0	18.004366397857666
2	14.596622	17.941454	97.2008	-5.8248377	39.78	2.173837	2.5319004	6.549226	-5.9884224	12000	2.1457671e-09	160.46524	-0.020339923	-44.372803	0.9146236	0.016558286	0.21775	8.0	27.535056591033936
3	34.584843	34.979496	145.75848	-10.177245	65.409836	6.380101	5.407083	11.336629	-11.034589	16000	-3.8743018e-09	431.88092	-0.04339359	-102.39212	0.9115063	0.013402437	0.20575	79.0	37.167479276657104
4	42.505405	48.129807	238.67798	-5.9273357	71.01786	9.613438	9.6093	17.054836	-16.444744	20000	3.9935113e-09	716.2099	-0.038253803	-105.5235	0.9003485	0.015000493	0.19525	58.0	46.86211395263672
5	64.51986	70.85858	256.15714	-1.6027466	87.46667	14.136574	10.785631	21.781832	-20.408886	24000	-1.1503697e-08	1344.738	-0.013466598	-188.79248	0.8926761	0.015088148	0.221	8.0	56.790067195892334
6	126.28767	90.90453	332.58282	5.0084753	128.19354	20.554604	11.817439	27.333786	-21.267475	28000	1.0728836e-09	2151.6243	-0.043297242	-359.70923	0.89133686	0.0076612034	0.19275	79.0	67.10681056976318
7	148.8858	91.64973	298.43555	9.523136	135.65517	26.689465	14.566554	33.30608	-30.90806	32000	-8.46386e-09	2175.4182	-0.04379295	-326.60083	0.8840361	0.014750338	0.21025	79.0	77.12117338180542
8	192.12155	92.62873	335.49313	14.561663	149.8077	34.00325	13.091516	38.334328	-27.738087	36000	1.0967255e-08	2602.426	-0.041966364	-396.83252	0.88041925	0.015030015	0.201	74.0	86.97519493103027
9	198.09465	104.94908	357.817	35.991924	160.5	36.45928	16.762264	43.315372	-28.903482	40000	-1.3113022e-09	2624.7048	-0.049414568	-320.75146	0.87616724	0.013307171	0.231	79.0	96.89810538291931
10	198.20976	101.607	360.30246	29.857357	158.08	41.431995	15.497293	47.23944	-26.797396	44000	-1.9073487e-09	2259.3196	-0.0154416	-240.41516	0.87337816	0.015345958	0.19575	10.0	106.68998050689697
11	218.37611	110.5147	342.53464	-16.046654	187.14285	43.507915	18.124527	50.623627	-26.816751	48000	-1.4305115e-09	2061.1968	-0.012811264	-240.75366	0.87225074	0.01548859	0.20275	6.0	116.63889741897583
12	208.4926	95.998726	393.88016	22.442966	183.2381	43.466	22.112314	53.67468	-24.116508	52000	-4.6491624e-09	1686.2882	-0.045228902	-185.08936	0.87161607	0.015013467	0.21175	73.0	126.92011737823486
13	252.30952	99.8472	379.88162	34.27794	194.2	51.261585	16.661482	56.067654	-20.154741	56000	-8.106232e-09	2063.703	-0.046172667	-218.55273	0.86705136	0.010613779	0.209	79.0	137.2685317993164
14	225.12375	81.80506	340.03424	25.576174	179.28572	53.65884	17.959398	59.2012	-19.920671	60000	-4.053116e-09	1501.189	-0.04785388	-97.33948	0.8615905	0.009901788	0.229	79.0	147.6643214225769
15	219.61617	90.1315	378.64816	54.21974	194.6	53.397484	19.521978	61.288143	-25.10478	64000	5.364418e-10	1295.3961	-0.050439656	-144.90088	0.85979664	0.01078122	0.2425	79.0	157.99658370018005
16	240.35867	65.63173	344.04553	51.434982	189.09525	56.59811	19.347433	62.89829	-23.643158	68000	1.6212464e-08	1466.283	-0.04875339	-113.755005	0.855912	0.011883355	0.234	79.0	168.29650783538818
17	254.23203	65.45777	343.81204	54.77152	195.85	61.032543	14.832331	64.83907	-21.557747	72000	-5.00679e-09	1408.377	-0.010287825	-105.66907	0.85306484	0.015950069	0.1865	7.0	178.72365641593933
18	268.37103	51.496532	382.34143	183.30125	191.2	66.351715	3.32762	66.8127	11.232222	76000	-6.0796737e-09	1523.745	-0.011803925	-130.98047	0.8521738	0.015810918	0.20875	6.0	189.21081495285034
19	285.67276	45.625378	378.663	223.27422	193.4	68.23381	5.1446815	69.05464	7.14781	80000	-1.1920929e-08	1722.3995	-0.04955558	-163.97424	0.8515467	0.014159297	0.25425	79.0	200.15466284751892
20	243.54875	91.032684	361.119	34.06954	208.05263	67.711296	16.79634	71.65328	-22.581924	84000	-8.46386e-09	1252.431	-0.048152663	-292.0738	0.8465081	0.011181726	0.25325	79.0	210.98884057998657
21	271.42337	49.91084	381.0499	169.15103	205.57895	69.157616	13.369637	72.85649	-15.7169285	88000	2.3841857e-09	1226.1564	-0.048700035	-86.71326	0.8463515	0.014984017	0.2435	79.0	222.3300220966339
22	269.79227	55.135864	370.0681	119.67365	195.4	70.012	15.077644	74.31029	-20.302835	92000	-6.0796737e-09	1328.078	-0.012442227	-86.42114	0.8407705	0.01681607	0.2365	7.0	233.2501118183136
23	263.60062	45.92381	335.55872	155.8359	205.57895	70.94376	15.734321	75.95494	-21.188688	96000	-5.00679e-09	1087.8413	-0.05109432	-61.175537	0.838047	0.009974883	0.2595	79.0	244.41241836547852
24	307.80453	42.875755	374.87708	239.09004	197.6	76.584175	1.8467569	76.89796	48.50842	100000	-4.768372e-10	1393.3479	-0.013103138	-119.48303	0.83383065	0.0150924185	0.24375	8.0	255.10706281661987
25	265.233	53.753674	340.90277	63.933517	167.56522	77.478874	12.540344	79.598694	-17.316303	104000	-1.4305115e-09	1355.6212	-0.04865126	-151.03748	0.8342093	0.011145621	0.219	79.0	266.24227499961853
26	287.51532	39.98983	361.44366	221.4666	182.95238	77.90807	15.20101	81.90859	-23.016888	108000	-6.496906e-09	1301.6132	-0.01100134	-159.20288	0.83819187	0.015796479	0.23075	7.0	277.17203640937805
27	271.32736	59.660324	362.49423	94.19894	183.95238	80.62695	15.880197	83.72546	-21.030464	112000	1.847744e-09	1160.8147	-0.04911054	-91.143555	0.8381009	0.01144454	0.24275	79.0	288.44195890426636
28	285.21252	63.3165	375.56635	80.54104	194.45	77.21545	22.53093	85.15146	-30.880135	116000	6.0796737e-09	1264.0768	-0.013489089	-153.20093	0.8397841	0.019377418	0.2	5.0	299.4368236064911
29	292.89825	39.755928	381.18335	230.2105	179.31818	86.436966	2.507921	86.657234	35.998066	120000	8.3446505e-10	1144.4717	-0.046890266	-57.944336	0.8393	0.0049588387	0.24775	79.0	310.73867416381836
30	283.56894	33.595543	345.85217	197.49812	171.52174	86.09344	11.576097	88.522995	-7.142165	124000	-1.1444092e-08	1227.8691	-0.046709046	-45.282104	0.83615226	0.011266452	0.234	79.0	321.95036721229553
31	299.2322	48.062965	375.3336	177.76514	182.95238	90.13778	0.5157367	90.183304	73.3244	128000	2.7418137e-09	1130.7579	-0.045599677	-36.314697	0.8387944	0.011866689	0.236	79.0	333.2375867366791
32	293.00787	37.96322	390.0482	201.0604	173.78261	91.87592	0.070675634	91.88121	89.04486	132000	3.9339065e-09	1103.2545	-0.04576724	-26.356812	0.84770864	0.008669685	0.23	79.0	344.5527811050415
33	292.21994	41.10634	375.4188	208.54405	174.90909	93.313034	1.6199577	93.40105	45.523293	136000	8.881092e-09	1008.87775	-0.011772352	-18.332764	0.84969306	0.015910765	0.2635	7.0	355.4193072319031
34	281.21515	50.34768	368.2322	97.39978	177.31818	92.146126	15.212944	94.61217	-20.764336	140000	3.9339065e-09	1100.5588	-0.019895162	-85.840576	0.8487751	0.015187739	0.151	15.0	366.48415637016296
35	295.66873	34.20194	360.3023	238.98526	181.57143	94.241905	5.824378	95.34781	29.22288	144000	1.37090685e-08	1035.6838	-0.009787207	-18.63269	0.8481817	0.015316688	0.20775	5.0	377.5238387584686
36	272.45425	48.217533	328.0482	78.97976	166.5	91.7814	19.26288	95.97299	-29.57628	148000	8.46386e-09	1037.2261	-0.010746964	-20.723694	0.84733444	0.015965331	0.219	6.0	387.8025438785553
37	311.12396	39.87039	397.7693	240.74419	185.14285	96.51441	0.8318699	96.61113	74.699196	152000	-1.9073486e-08	1169.2825	-0.010275581	-26.251343	0.8468299	0.015320482	0.26125	7.0	398.46397829055786
