Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	31.179623	31.888332	213.82365	5.3332944	29.294117	-0.035414115	0.10855215	0.2137301	-0.34303346	4000	-1.7881393e-09	1068.3225	-0.015109537	-186.82416	0.91893864	0.0152850505	0.235	9.0	723.4052839279175
1	73.95599	56.091267	234.4834	5.5458803	47.261906	4.9401884	0.7253499	5.3979845	-2.081254	8000	-1.7881393e-09	2849.4092	-0.012728271	-353.16455	0.9187553	0.015708607	0.194	10.0	1837.934762954712
2	90.30593	46.492542	220.63313	12.119231	52.526318	9.462517	0.039063692	9.485596	8.653937	12000	-1.1920929e-09	2635.3813	-0.019560449	-263.385	0.9189209	0.009945417	0.13175	79.0	3085.2104749679565
3	98.64798	41.981403	219.39725	18.818817	54.657536	12.797325	0.021010889	12.807489	12.2984295	16000	2.3841857e-09	2496.0415	-0.021388443	-226.86401	0.9135778	0.011900672	0.1435	79.0	4177.555035114288
4	124.779465	50.555096	218.45764	25.792542	64.08064	15.780508	0.009763628	15.785524	15.544123	20000	-3.5762786e-09	3502.9058	-0.011748429	-304.84766	0.9066605	0.016449716	0.23575	8.0	5040.725222110748
5	181.75555	51.00306	237.35843	30.070414	83.97872	19.084387	0.005562606	19.08664	18.99672	24000	-2.384186e-10	5703.6133	-0.0161357	-487.30713	0.90531445	0.007165372	0.1455	79.0	6255.462930679321
6	164.83076	53.92873	218.34944	56.01733	76.72549	22.989277	0.0038474498	22.99072	22.908058	28000	-4.7683715e-09	4667.138	-0.009997434	-353.92676	0.88872874	0.016026357	0.24225	7.0	7203.878950119019
7	191.33942	34.20757	224.5402	56.116787	86.195656	26.242628	0.0042170244	26.243803	26.115309	32000	-2.2649764e-09	4927.4053	-0.013926652	-368.16504	0.8879704	0.008142717	0.10425	79.0	8296.950389623642
8	186.77853	39.766182	218.46596	52.892723	84.53191	29.451982	0.0028368547	29.452927	29.393877	36000	-1.9073487e-09	4431.4365	-0.01492782	-310.68115	0.8929942	0.005876804	0.1075	79.0	9140.333334445953
9	165.73135	46.837414	220.5103	64.95996	77.07843	32.378426	0.0035099012	32.379356	32.286	40000	5.7816507e-09	3438.7131	-0.0055921404	-216.65405	0.89412636	0.017114677	0.233	8.0	10101.593927383423
10	183.16469	45.557724	221.63155	54.939888	83.14893	34.837296	0.0029447738	34.83807	34.764416	44000	1.6689301e-09	3938.6174	-0.014154549	-251.00806	0.89164317	0.0041535143	0.0985	79.0	11240.200528144836
11	153.92897	51.698063	221.4988	50.886406	72.94444	37.451588	0.0026776053	37.452385	37.40763	48000	-7.867813e-09	2716.4412	-0.0061492897	-146.97803	0.8796405	0.016791653	0.3015	6.0	12380.770769357681
12	189.05565	35.712482	235.86061	61.82436	85.73913	39.51363	0.0028990142	39.514317	39.45166	52000	4.9769877e-09	3372.8877	-0.01397532	-207.82422	0.87673444	0.0049952324	0.104	79.0	13380.579267263412
13	160.01523	41.953136	246.97621	65.08362	75.88461	41.92072	0.002139926	41.921383	41.88083	56000	-1.4305115e-09	2283.8198	-0.0048570493	-116.673096	0.86627895	0.017078172	0.241	6.0	14459.149997472763
14	173.2788	41.702602	229.01698	45.799023	80.0	43.798416	0.0019885986	43.798958	43.742035	60000	7.1525574e-10	2638.508	-0.01790193	-142.54492	0.8648894	0.006551899	0.11375	79.0	15532.19937157631
15	153.56828	41.461895	215.1442	60.127293	73.166664	45.846203	0.04621243	45.84877	44.12251	64000	-6.1392784e-09	1864.0485	-0.0031263132	-80.848755	0.851565	0.016804805	0.23725	6.0	16342.656403303146
16	180.24712	29.752571	239.9369	49.541653	82.166664	47.455032	0.0013153391	47.455456	47.442207	68000	2.1457671e-09	2309.9622	-0.016276369	-127.65845	0.8488427	0.0073743756	0.10725	79.0	17381.366647958755
17	120.71549	47.009174	206.12405	44.38598	61.0	49.441265	0.0014199987	49.44181	49.4305	72000	5.00679e-09	1242.3	-0.0072111315	-17.155884	0.8588997	0.015811905	0.264	6.0	18321.473768234253
18	161.34474	41.222675	204.14154	49.838665	75.94231	50.270233	0.0013299072	50.270653	50.251102	76000	3.5762787e-10	1799.6223	-0.003854451	-70.38025	0.85878605	0.015700353	0.1195	5.0	19317.097751140594
19	140.6035	56.365353	314.17926	41.681183	69.31579	51.772625	0.03622555	51.7755	50.672173	80000	-4.1723253e-10	1749.5782	-0.02070277	-34.084717	0.8571381	0.008662788	0.11375	79.0	20307.050375699997
20	129.54718	60.90787	303.25497	43.713387	64.81967	52.90431	0.02300128	52.905968	52.09688	84000	-2.384186e-10	1768.8329	-0.006275288	-18.530151	0.8629643	0.017229844	0.23025	7.0	21302.15499639511
21	144.44597	61.66879	333.40546	72.941635	70.42857	53.74971	0.0021741109	53.75033	53.67173	88000	2.384186e-10	1918.9996	-0.006135032	-35.484375	0.8617806	0.015676823	0.26	6.0	21581.330023527145
