Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	10.743934	5.6606483	44.10913	0.5198385	17.927927	0.092005946	0.15158904	0.56700677	-0.50984657	4000	-2.7418137e-09	47.848186	-0.018608665	-24.318401	0.91893864	0.01511882	0.18325	5.0	11.330716371536255
1	18.106506	14.166643	115.418625	2.8467886	22.94253	4.106708	1.4620405	5.103835	-4.2204127	8000	-2.861023e-09	172.5645	-0.018491024	-42.015396	0.91949016	0.01822898	0.168	6.0	22.769427061080933
2	48.88521	45.988853	207.64677	5.9586487	39.77	7.909391	2.4234993	9.048741	-7.7497053	12000	-5.2452087e-09	1436.472	-0.019121004	-234.30347	0.91865224	0.0080127185	0.1485	79.0	34.66635823249817
3	68.8808	56.12015	238.12082	6.8637166	47.464287	13.761133	2.2922575	14.276976	-12.199293	16000	1.4007091e-09	1972.124	-0.019767467	-252.53406	0.90604883	0.006804847	0.13475	79.0	46.79743552207947
4	104.43466	57.12745	233.18738	7.1269855	63.0	18.428972	1.9240512	18.708456	-8.187045	20000	-1.7881393e-09	2468.6895	-0.01643202	-302.62207	0.89715487	0.006842966	0.09825	79.0	58.79098582267761
5	116.422905	42.87933	210.5446	23.11837	67.586205	22.951317	0.025489287	22.95312	21.75903	24000	-2.384186e-10	2111.0532	-0.007716426	-236.98071	0.88714707	0.016028332	0.11975	10.0	70.56192564964294
6	154.37363	70.23655	254.36684	15.10434	79.34	26.517883	0.002244973	26.518297	26.429937	28000	-1.5497208e-09	4039.3794	-0.008655161	-399.8152	0.88788795	0.015437558	0.14725	7.0	82.33928918838501
7	178.77821	44.777187	252.35619	80.09754	88.066666	30.748106	0.001317286	30.748367	30.711977	32000	7.629395e-09	3829.408	-0.0077081374	-365.0608	0.8860647	0.018069418	0.15825	6.0	94.12919664382935
8	174.63995	65.580536	244.54706	46.873257	90.34091	34.596245	0.00080040965	34.59644	34.579937	36000	-3.0994416e-09	3616.749	-0.017461997	-281.71704	0.88389647	0.009795983	0.1075	79.0	106.12388944625854
9	219.04407	29.421331	247.47911	99.957275	103.02631	37.88413	0.00026185982	37.884205	37.87976	40000	3.0696392e-09	4459.714	-0.010926277	-372.02783	0.8739053	0.0043690996	0.0735	79.0	118.07357907295227
10	205.46906	45.109947	249.04591	101.08444	96.097565	41.49914	0.00027800162	41.499218	41.49212	44000	7.867813e-09	3897.1084	-0.01001079	-290.38403	0.8554398	0.00449624	0.0665	79.0	130.23086261749268
11	216.99065	29.669035	239.95308	104.11409	99.425	44.667423	0.00020102465	44.66748	44.663662	48000	4.4107438e-09	3842.501	-0.011864887	-274.52905	0.8435612	0.0056848684	0.05925	79.0	142.34556889533997
12	216.21465	31.784382	240.818	83.41965	98.925	47.69265	0.00017717002	47.692707	47.68909	52000	7.152557e-09	3537.5225	-0.011761398	-238.36304	0.8633987	0.0078076157	0.05875	79.0	154.4518563747406
13	215.47075	23.133198	254.32184	154.63383	98.05	50.501656	0.00018630287	50.501705	50.498737	56000	6.198883e-09	3258.7585	-0.009076719	-210.63916	0.8717174	0.0061208373	0.0585	79.0	166.54260063171387
14	206.40092	28.01237	241.11826	128.99736	94.833336	53.137436	0.000147821	53.137486	53.134636	60000	1.3113022e-09	2773.0913	-0.012049941	-159.57788	0.8826702	0.0050253244	0.06075	79.0	178.76611995697021
15	224.53653	14.41171	266.79623	164.67577	101.25641	55.45314	0.00016529708	55.453182	55.450436	64000	3.0994416e-09	3064.8567	-0.009954592	-183.87402	0.891154	0.0028187018	0.04775	79.0	190.84922814369202
16	216.4136	25.26645	270.00537	144.2018	97.53658	57.92104	0.00014771151	57.921074	57.918236	68000	4.8279762e-09	2753.4019	-0.011711424	-150.6792	0.87666136	0.006504591	0.07075	79.0	203.47714757919312
