Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	6.289573	6.973635	25.560495	-12.369318	27.390411	-0.1200932	0.25169596	0.45509747	-0.802915	4000	3.4689904e-08	35.462734	-0.039528415	-7.361559	0.91893864	0.0150112575	0.24075	45.0	2.7932333946228027
1	7.075956	9.818663	69.94243	-17.653511	32.406506	0.83782995	1.8782223	4.476027	-4.2991343	8000	-2.2649764e-09	62.552708	-0.013569032	-18.743034	0.91122675	0.01585901	0.23575	8.0	4.938310384750366
2	13.997818	13.28341	63.662926	-11.756258	44.730335	0.6154467	4.6371784	8.63689	-8.947872	12000	2.5272369e-08	89.68527	-0.017454032	-23.670006	0.909663	0.01548885	0.24475	10.0	7.34136962890625
3	22.747698	31.619442	168.62741	-38.11413	57.985073	3.0655267	7.3750725	12.158619	-12.201471	16000	-1.3113022e-08	374.0544	-0.042963907	-84.35898	0.9069343	0.014310735	0.19225	79.0	13.559607982635498
4	38.81062	55.948284	232.705	-17.231857	69.052635	6.6426053	12.104592	17.746912	-17.432817	20000	-2.5868415e-08	874.9363	-0.046275057	-146.08484	0.89737433	0.0133292135	0.22175	79.0	16.58939480781555
5	31.10223	32.41008	130.61366	-9.275403	73.388885	7.803249	12.928064	23.67129	-22.927433	24000	-5.7816507e-09	261.80164	-0.04712924	-42.960922	0.88559556	0.014587118	0.222	79.0	19.773144006729126
6	72.89768	79.812874	339.44815	-21.899588	99.65	13.046653	12.968465	24.696367	-23.895348	28000	2.2649765e-08	1295.9589	-0.03821021	-232.10449	0.8848296	0.015074598	0.17275	48.0	22.273449897766113
7	73.65982	90.93893	351.66837	-17.424568	116.35294	15.720149	17.326399	30.327703	-28.43845	32000	-3.4332274e-08	1219.0916	-0.04591986	-160.67297	0.8809944	0.014713374	0.2135	79.0	25.255089044570923
8	58.72199	67.37374	251.75851	-1.2981886	102.73684	16.667986	20.176598	34.07657	-28.300373	36000	-5.2452087e-09	748.171	-0.04564407	-106.69861	0.8792186	0.0150510855	0.2285	73.0	28.235499382019043
9	105.493095	104.97757	329.37872	-3.8202515	146.37038	17.999994	19.706	36.439625	-25.559628	40000	2.2828578e-08	1420.4087	-0.046643592	-259.5641	0.8669779	0.015091276	0.22525	67.0	31.0752010345459
10	174.25394	111.293884	405.5158	27.01257	177.81818	27.37156	19.815948	40.731396	-29.18033	44000	3.6478042e-08	2006.9923	-0.04971781	-339.73633	0.86184406	0.013463932	0.24625	79.0	33.681894302368164
11	168.44481	125.53755	412.90118	2.7407055	169.56522	34.789085	20.006165	46.102158	-34.68168	48000	3.3020974e-08	2011.6299	-0.047684476	-284.11047	0.85864973	0.015130119	0.24175	59.0	36.15308380126953
12	188.34708	103.973114	370.64725	52.38684	199.25	38.22249	20.567276	50.617897	-27.01024	52000	2.503395e-08	1418.7465	-0.048748612	-182.19482	0.85595995	0.015165285	0.23125	62.0	65.87920999526978
13	192.74292	125.563644	462.57736	18.461788	189.35	39.392735	23.222387	53.866673	-26.723001	56000	-2.3841857e-09	1558.2588	-0.038658895	-243.04431	0.8535298	0.015051847	0.1975	40.0	68.50750732421875
14	168.68057	106.11856	411.48105	37.958393	175.68182	41.91718	24.216885	57.384155	-24.328058	60000	-2.2649765e-08	1280.2529	-0.03723927	-144.33911	0.8548424	0.015011043	0.16575	35.0	71.29542899131775
15	238.30664	103.047615	405.9452	31.71411	198.15	49.97468	19.865088	59.576668	-29.241945	64000	-3.71933e-08	1856.784	-0.048685573	-308.8861	0.8433728	0.015060063	0.228	67.0	74.52904295921326
16	265.04166	88.36622	440.38586	48.233543	187.95238	58.69923	15.875427	63.26007	-24.049402	68000	-1.6450882e-08	1892.2511	-0.009588745	-264.87244	0.8389768	0.015636101	0.1385	6.0	76.89778518676758
