Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	17.421808	16.963135	125.72014	3.5656414	24.925	-0.034471437	0.08058696	0.14507815	-0.31703076	4000	1.3113022e-09	289.5173	-0.017938219	-73.52432	0.91893864	0.017319046	0.2015	5.0	1070.2386865615845
1	58.608677	53.2332	227.802	6.8331904	53.41892	4.5281043	1.0172504	5.2971797	-3.4644146	8000	1.9073487e-09	1820.1527	-0.011821719	-270.7976	0.91807306	0.015897043	0.241	9.0	2232.282945394516
2	111.67716	64.297	266.63663	8.885671	69.4386	9.578378	0.042457037	9.608255	8.74844	12000	2.384186e-10	3653.7346	-0.018789468	-404.8496	0.91424024	0.009516969	0.1165	79.0	3462.1087391376495
3	148.6024	61.697136	321.2178	26.577314	86.82609	13.958938	0.007941078	13.965991	13.848488	16000	7.1525574e-10	4339.5107	-0.019914456	-418.38184	0.9113096	0.010469147	0.1575	79.0	4706.090756416321
4	119.42479	56.574154	285.50415	51.148598	65.196724	17.856901	0.0028195425	17.859642	17.818884	20000	-3.9935113e-09	3143.097	-0.009354981	-237.65503	0.9038536	0.016308941	0.16825	9.0	5831.111697912216
5	191.07433	60.00485	311.96988	65.27139	92.93023	20.727297	0.0020384563	20.728662	20.684887	24000	3.9935113e-09	5785.656	-0.01697352	-453.15186	0.9057032	0.0065057334	0.1125	79.0	7049.418840169907
6	166.12402	75.36472	293.88885	57.591816	79.76	24.410097	0.001288959	24.411022	24.397173	28000	-2.384186e-10	5132.739	-0.009577457	-347.21094	0.89399797	0.016740208	0.1935	8.0	8214.381162166595
7	215.11247	50.171368	287.58102	77.68635	99.4	27.592615	0.00094802334	27.593155	27.583538	32000	1.6093255e-09	5870.766	-0.01695045	-412.44678	0.89293414	0.009063595	0.114	79.0	9387.151010990143
8	210.40482	70.026634	334.70535	53.015438	94.47619	30.930244	0.004693504	30.930893	30.739542	36000	4.172325e-09	5963.4697	-0.015890287	-387.2788	0.8934199	0.010558264	0.1025	79.0	10643.755237817764
9	167.03578	68.35827	310.3157	55.556255	79.14	34.1149	0.00072724116	34.11532	34.10526	40000	1.2516975e-09	3869.011	-0.010648671	-211.58276	0.8945573	0.015445987	0.154	5.0	11801.491052627563
10	193.9521	65.40493	290.30722	64.55163	88.77778	36.504253	0.011479788	36.50534	35.964993	44000	-1.5497208e-09	4520.767	-0.019619683	-253.94336	0.8941713	0.012549981	0.12325	79.0	13024.91291308403
11	187.05449	62.907276	278.47604	56.682262	85.695656	39.070297	0.00072492176	39.07064	39.05403	48000	-9.536744e-10	3941.4287	-0.021125589	-215.09106	0.8896139	0.013526869	0.11525	79.0	13997.304075717926
12	154.96307	74.22974	328.80994	63.727436	74.07407	41.467766	0.000709144	41.468094	41.44796	52000	-1.9073487e-09	3279.7947	-0.008406471	-130.45581	0.8975057	0.018137401	0.25225	6.0	14902.619663000107
