Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	WM_LossMean	WM_LossStd	StopIter	Time
33	327.77896	68.40755	452.04538	225.751	217.44444	96.32437	29.657076	119.453125	-14.722923	136000	4.053116e-09	413.62714	-0.04966991	-154.88248	0.8460546	0.014886459	0.2645	2.0670929205417634	0.23751505924311406	79.0	342.7591128349304
34	335.8045	109.143745	584.67377	55.694176	226.17647	98.26831	32.170444	120.24881	-14.602863	140000	-1.013279e-08	362.77432	-0.01291035	-123.18988	0.84513694	0.017329223	0.25825	2.0135963594913484	0.2551879484822417	7.0	352.70020365715027
35	322.08142	112.498505	696.7252	147.97394	241.5625	96.098595	35.1242	120.36926	-14.121312	144000	1.2159347e-08	536.55225	-0.010721133	-229.86942	0.8446816	0.015669972	0.21675	1.991361449956894	0.189641771314501	5.0	362.4814531803131
36	285.06805	71.46564	423.58078	104.54817	183.52632	92.856575	35.101784	120.65109	-13.842293	148000	-5.9604643e-10	268.5361	-0.012190331	-94.70978	0.84404135	0.016214767	0.249	1.9980705559253693	0.18213384840946412	6.0	372.2937490940094
37	327.794	82.668846	592.0213	230.5966	214.66667	98.72273	32.02928	122.15359	-13.835943	152000	-1.2338162e-08	230.11613	-0.010670207	-78.89134	0.8430804	0.016073314	0.23325	1.9278651213645934	0.19529840121425404	6.0	382.1279067993164
38	305.5466	54.096985	437.97116	193.96239	180.90909	103.34764	29.356373	123.37886	17.51272	156000	-5.2452087e-09	97.38669	-0.010464418	-53.277176	0.84235466	0.016728736	0.227	1.825628443956375	0.20611064281373564	6.0	392.09185242652893
39	292.16458	53.19464	441.48325	190.65517	168.08696	104.15056	30.414995	123.95911	17.239307	160000	-3.8146974e-09	40.76087	-0.047757164	-6.3276215	0.8407417	0.015118448	0.24425	1.8340936958789826	0.2025830751057945	52.0	402.19231843948364
40	324.62488	110.014435	684.5784	220.1499	199.55	107.07474	28.574602	123.961075	16.919006	164000	0.0	81.52269	-0.044762965	-27.197887	0.8358778	0.015199318	0.23	1.7330650556087495	0.19283474108889911	46.0	413.08631014823914
41	312.3145	78.79662	447.79593	131.66116	199.55	102.762955	30.992907	123.13081	-12.868484	168000	1.7642975e-08	280.4647	-0.0101011945	-191.26984	0.8368872	0.017646104	0.2795	1.6605336332321168	0.1626950760381009	6.0	423.2555058002472
42	313.90616	46.90207	426.0036	257.16882	186.0	104.446686	29.393486	123.776924	16.514822	172000	3.218651e-09	41.112827	-0.010905052	-10.547979	0.8373103	0.0154499095	0.214	1.6773028111457824	0.2004362447841398	7.0	433.3598816394806
43	330.29648	97.97385	581.3015	173.03307	204.94737	105.450294	29.07271	124.42381	16.328861	176000	1.6689301e-09	87.54735	-0.012918111	-44.64477	0.836736	0.015438893	0.2525	1.6243114066123963	0.19806915527839272	7.0	443.4760057926178
44	315.36383	39.831657	389.51443	254.93759	184.61905	104.90457	28.772327	123.94623	15.988053	180000	-9.536743e-09	38.205433	-0.053359415	-10.228205	0.8360153	0.011842464	0.249	1.577866371870041	0.1769255713365915	79.0	453.98315477371216
45	322.5263	85.56755	647.23224	244.16513	192.75	107.23752	29.581182	125.39134	15.888767	184000	4.768372e-10	53.49751	-0.04962972	-8.135357	0.8325133	0.014417003	0.24175	1.5224783730506897	0.1813273635543489	79.0	464.3082036972046
46	328.80142	88.70709	628.81305	188.88676	196.05	106.609634	28.985834	125.6377	15.64214	188000	0.0	77.824104	-0.04580856	-16.297527	0.8262577	0.015113706	0.22025	1.5106287229061126	0.1806713728473384	45.0	474.7155146598816
47	293.87958	69.89579	461.1067	101.02728	179.31818	102.99994	34.99477	127.06738	-12.088475	192000	4.053116e-09	162.69244	-0.043769777	-108.53529	0.82459795	0.01418398	0.25375	1.4596058428287506	0.18119688327023145	79.0	484.9860141277313
48	301.46262	58.49705	424.55957	161.52869	184.04762	97.102936	38.376286	127.479095	-11.96569	196000	2.7894973e-08	155.19266	-0.011179572	-92.052414	0.8185059	0.017716965	0.2185	1.4035030341148376	0.16440210991083856	6.0	494.95732831954956
49	297.61896	46.178547	378.8516	202.45752	173.73914	106.5237	31.166914	127.9113	15.300347	200000	1.4305115e-09	59.459	-0.010997229	-19.305714	0.8182101	0.015426022	0.20125	1.3690418541431426	0.14185506593036032	6.0	505.2248582839966
50	322.66388	49.983868	420.06403	226.52733	188.7619	104.42164	30.429663	126.60447	9.953722	204000	-2.9802323e-09	101.85028	-0.012719778	-40.473484	0.8174839	0.02086902	0.27325	1.3963609254360199	0.17284255031199117	5.0	515.1247906684875
51	308.96146	38.436855	423.2057	243.99512	169.13043	105.24914	32.22497	127.52363	14.489203	208000	-1.3589859e-08	77.79146	-0.04552147	-26.23518	0.8168869	0.015059484	0.22675	1.399597193002701	0.1846465817307483	50.0	525.3256320953369
52	329.3763	49.350883	482.16367	251.10695	185.4762	109.94014	32.769657	130.54306	14.725078	212000	-5.722046e-09	101.940125	-0.011747494	-16.701721	0.8092438	0.015012904	0.2385	1.385772751569748	0.1794491448861337	6.0	535.5597305297852
53	325.65173	86.99323	631.70465	239.98721	186.04762	112.18261	30.527044	131.65033	14.788505	216000	-1.2397766e-08	98.92166	-0.0524378	-21.034653	0.8088441	0.013726528	0.25925	1.4214434385299684	0.17896000247221072	79.0	545.7862751483917
54	337.735	65.90245	496.244	272.33456	192.3	109.15034	32.151047	131.37567	14.30498	220000	2.861023e-09	90.34835	-0.012028134	-23.145393	0.80372983	0.01517106	0.19575	1.396853410601616	0.16976747802166303	7.0	556.216463804245
55	346.355	96.98326	683.6222	224.68848	198.4	111.00883	31.516047	132.98174	14.442039	224000	9.059906e-09	138.59875	-0.012853543	-29.56652	0.80308855	0.018006485	0.2295	1.3762763476371764	0.16368292016411812	5.0	566.4799618721008
56	390.52945	94.79642	687.23303	246.94745	229.17647	112.80439	28.860664	134.72363	15.166785	228000	1.618266e-08	141.50722	-0.016533827	-49.956833	0.8023649	0.018041274	0.27475	1.3717756247520447	0.1719414937810813	6.0	576.4787855148315
57	325.53284	39.10169	399.88425	269.46277	172.47826	113.9119	34.55336	138.87494	15.357005	232000	7.629395e-09	89.96125	-0.05303965	-22.57116	0.80158937	0.015008199	0.24475	1.3467803478240967	0.15502632606568806	73.0	587.0405514240265
58	338.67395	37.003788	402.4783	267.7051	177.04546	112.846275	36.491505	139.40369	15.05589	236000	5.2452087e-09	169.52963	-0.0300539	-53.687767	0.7965328	0.015342173	0.2015	1.3683840340375901	0.19144278002664616	17.0	597.1205139160156
59	349.99753	36.102715	426.20377	262.39053	181.68182	116.57818	36.826893	141.91652	15.041118	240000	-3.5762787e-10	87.572296	-0.04965887	-26.528992	0.7923414	0.0151723465	0.244	1.319115805029869	0.17007301343697243	57.0	607.3256385326385
60	377.51083	58.7314	570.01953	310.04486	204.73685	122.04966	34.974243	145.0013	15.252628	244000	4.768372e-10	73.078064	-0.008815477	-18.950844	0.7901199	0.015837282	0.158	1.3325914412736892	0.18293842097584204	5.0	617.6074774265289
61	375.02103	43.47739	459.37402	296.43497	199.35	119.27118	37.280766	147.18398	15.35334	248000	1.001358e-08	69.328476	-0.009670649	-18.325886	0.7891284	0.015714068	0.18525	1.3208385103940963	0.1941222204374535	5.0	627.6681041717529
62	375.12878	27.517998	421.54266	320.18906	193.0	121.07403	37.17151	148.59944	15.083425	252000	-1.3113022e-09	96.45305	-0.040174697	-28.053497	0.78690886	0.015211187	0.2035	1.299366644024849	0.16824526831268583	29.0	638.0587394237518
63	367.0173	43.16673	445.86478	298.53903	187.42857	123.94362	38.259113	150.87437	15.22125	256000	7.390976e-09	49.640526	-0.04566391	-11.556549	0.78060937	0.015147612	0.24225	1.2739194440841675	0.17985869516056738	41.0	648.466123342514
64	390.7435	51.56856	537.0679	318.07858	208.10527	125.43458	36.400803	152.07976	15.00023	260000	7.987023e-09	69.28728	-0.01086339	-13.19659	0.77381015	0.015011238	0.2035	1.2747354221343994	0.18224055979913428	5.0	658.3507401943207
65	379.89297	42.130455	508.445	310.90045	199.4	122.94575	37.420822	152.2824	14.478377	264000	8.523465e-09	73.24056	-0.011711662	-17.835968	0.77236456	0.017882187	0.216	1.2654027235507965	0.16513826409144017	5.0	668.4635169506073
66	374.9594	50.058678	504.2028	295.05435	192.65	122.28016	38.31692	152.83469	14.090104	268000	1.3828277e-08	56.67357	-0.055032115	-20.979675	0.77123266	0.01514559	0.26625	1.2777000313997269	0.15871326624104284	65.0	678.9399662017822
67	390.5335	36.154613	469.95764	310.90802	198.85	124.06571	38.574585	153.84425	13.808411	272000	-7.033348e-09	67.37205	-0.052818228	-22.124874	0.75854886	0.015040135	0.252	1.2956484603881835	0.16756230218305573	63.0	689.5703928470612
68	392.5857	40.620186	474.2941	299.7516	206.94737	128.23001	38.086002	155.98709	13.849576	276000	-4.529953e-09	45.643646	-0.041432507	-16.488163	0.7533318	0.015103798	0.20025	1.2614221167564392	0.1792930028734232	28.0	699.5466542243958
69	406.37744	50.822384	508.204	312.79947	218.66667	126.125626	36.879993	155.47902	13.372307	280000	3.5762786e-09	75.92341	-0.013774597	-15.975323	0.74345165	0.015284948	0.222	1.2673200041055679	0.17040764665119712	6.0	709.2360782623291
70	391.923	66.38583	612.9997	303.89938	203.6842	126.50525	37.11501	155.3963	12.951636	284000	5.6028364e-09	70.392914	-0.05202565	-19.130695	0.74155796	0.015128794	0.25575	1.2451945555210113	0.16007975839875707	57.0	719.656679391861
71	386.4393	33.03573	439.768	292.25424	195.55	124.7378	39.114777	156.07033	13.093345	288000	-1.0251999e-08	80.17107	-0.039377023	-27.00172	0.73221356	0.0157615	0.219	1.2079866033792497	0.15752346198621744	29.0	730.115109205246
72	368.2794	63.324974	460.81293	168.13235	199.78947	124.31502	42.207336	157.32265	-8.592269	292000	-1.2397766e-08	345.77393	-0.043761704	-293.09158	0.72700846	0.008546805	0.2535	1.1654707139730454	0.18756074038631826	79.0	740.4933140277863
73	384.73126	32.387516	451.77762	313.04935	197.8	124.91259	38.754852	157.09396	13.220903	296000	7.867813e-09	43.681057	-0.051024713	-13.060648	0.7217458	0.015003452	0.24775	1.150147956609726	0.15817585604461654	60.0	750.7580952644348
74	368.6777	38.96645	472.27676	302.15982	185.2381	125.31159	39.23623	157.1281	12.866411	300000	4.529953e-09	39.86087	-0.011817025	-12.14933	0.72000015	0.015901148	0.22075	1.0973569601774216	0.1640616735220183	5.0	760.7582266330719
75	381.9852	45.69436	460.81613	286.21136	190.4762	125.53856	39.59336	157.11275	12.382393	304000	-2.1457671e-09	90.88006	-0.03879051	-18.677063	0.7186253	0.01516002	0.1995	1.1231464892625809	0.17315143818108533	27.0	771.072826385498
76	380.29047	24.99003	474.82336	350.30646	194.7	127.465485	40.430412	159.17484	12.424122	308000	7.1525574e-10	48.47596	-0.040065285	-12.553459	0.7130735	0.01516128	0.2125	1.1110103398561477	0.14715783879011898	29.0	781.1081855297089
77	377.31332	46.337296	463.91547	257.60605	188.14285	125.689316	39.24454	157.9168	11.911785	312000	-2.348423e-08	75.139755	-0.012374562	-17.70245	0.71328175	0.015153073	0.2135	1.0882701200246812	0.16148364794328235	6.0	791.1213948726654
78	393.26587	38.39509	468.57132	284.0563	197.75	127.90819	39.47868	159.18921	11.625734	316000	-5.2452087e-09	36.61085	-0.010063328	-8.3963375	0.7125485	0.015335765	0.17825	1.069567455649376	0.17630670369531506	5.0	801.2147171497345
79	396.5418	27.098896	445.60294	341.8592	197.5	127.63466	40.05431	160.35721	11.433878	320000	-1.6689301e-09	66.43403	-0.038147956	-17.912579	0.71178645	0.015331273	0.17275	1.0400762182474137	0.15075703584775738	26.0	811.3116445541382
80	403.55746	30.608267	466.43655	333.60718	201.63158	130.57391	39.466667	161.33253	11.196574	324000	1.1920929e-09	51.44008	-0.04766976	-12.64933	0.7058406	0.01514311	0.24125	0.9906201696395874	0.1338233573341098	44.0	821.5261194705963
81	397.17242	30.756601	467.37582	338.05908	196.85	130.03519	40.317883	162.20586	11.154039	328000	-1.26361845e-08	59.94628	-0.011659231	-15.74984	0.70158046	0.016571453	0.24675	0.9594313126802444	0.13414726138899927	5.0	831.9695734977722
82	398.53726	40.404545	482.91327	309.12787	196.9	130.70917	40.018307	162.11063	10.769801	332000	-1.1205673e-08	65.68099	-0.03484235	-12.895504	0.7004786	0.0151517205	0.184	0.948459500670433	0.143724360326303	25.0	842.2546899318695
83	399.31512	22.434942	444.25818	358.53305	199.2	131.02347	40.042698	163.15224	10.593714	336000	-1.4305115e-09	35.246735	-0.04245498	-11.349953	0.69460154	0.0152518675	0.19975	0.9403780382871628	0.1274814609703568	35.0	852.2898666858673
84	409.67267	28.404245	464.55328	352.8463	200.78947	129.9981	39.692867	162.82227	10.360375	340000	6.6757204e-09	103.92873	-0.012077652	-40.748295	0.6928139	0.015120625	0.1915	0.9241695815324783	0.13741567106825292	6.0	862.4286522865295
85	396.2488	24.65452	460.67294	361.429	197.55	134.58694	41.157944	165.13116	10.494566	344000	1.859665e-08	67.3237	-0.012143352	-36.17637	0.6934162	0.01722318	0.25775	0.9376642203330994	0.14604685565602812	5.0	872.4509253501892
86	388.94003	28.45567	466.23624	338.53705	191.1	129.68623	40.483936	164.09915	9.930426	348000	-5.00679e-09	52.949047	-0.010476675	-14.123886	0.69353193	0.019008577	0.2275	0.9103122049570084	0.13621460201753682	5.0	882.3818526268005
87	394.5866	34.738018	450.7828	303.75317	194.75	131.25456	40.21241	163.80075	9.607292	352000	-7.867813e-09	54.42539	-0.04183479	-12.802742	0.6936351	0.015158823	0.19975	0.9049115067720414	0.13548830626801228	34.0	892.744170665741
88	402.1441	19.46538	435.76074	359.23584	191.45	131.05086	40.947838	163.96098	9.363723	356000	0.0	44.01398	-0.055884745	-17.901978	0.6921937	0.008066162	0.25125	0.9043436598777771	0.1248027091250464	79.0	903.0651061534882
89	400.41953	35.079082	457.91412	307.0738	193.6	133.90369	40.87065	166.46468	9.457436	360000	-3.6358834e-09	84.86447	-0.040737946	-15.657845	0.6827039	0.015005283	0.21575	0.864846083521843	0.1185171574569247	26.0	913.3304002285004
90	407.7818	46.30887	497.65424	306.8696	195.25	132.95776	41.47967	167.00679	9.199039	364000	-2.026558e-08	64.23149	-0.01171615	-18.988037	0.68045896	0.01663118	0.19975	0.8591403847932816	0.13230667684607547	5.0	923.2471833229065
91	390.33505	31.928797	441.01245	316.22876	190.33333	135.73659	41.842712	169.67424	9.461185	368000	1.001358e-08	184.47757	-0.010559276	-58.673737	0.67973685	0.015333563	0.17825	0.8060805535316468	0.13754920009255503	4.0	933.3266673088074
92	408.70038	33.37556	486.3378	342.13577	196.4	131.09448	40.64556	167.83847	8.973971	372000	7.867813e-09	104.556915	-0.009842132	-38.80912	0.67883676	0.016451629	0.22225	0.8493402850627899	0.1274403429240319	4.0	943.4735288619995
93	394.69604	32.292408	446.08685	310.13068	192.15	135.963	41.464794	169.2775	9.055214	376000	9.536744e-10	52.989105	-0.038875394	-22.706553	0.6778463	0.015570273	0.20775	0.7957208690047264	0.12295798121552359	26.0	953.4494431018829
94	405.6944	37.013077	498.64743	343.5583	195.3	131.58537	42.13625	167.76538	8.601563	380000	-6.198883e-09	77.53741	-0.045671318	-24.449306	0.6777103	0.015062884	0.20675	0.7922451862692833	0.13097863508639326	49.0	963.816253900528
95	402.1608	24.108831	447.57764	360.25473	196.65	134.34775	42.040226	169.16762	8.375321	384000	-2.861023e-09	57.181164	-0.038263623	-14.300926	0.6711462	0.015117521	0.184	0.7681818404793739	0.13379865287207313	26.0	973.9138844013214
96	410.30542	26.670029	479.7349	367.86478	195.15	132.95021	41.08601	167.8501	8.206503	388000	-1.7523766e-08	78.64642	-0.011571094	-25.618885	0.6613725	0.015867863	0.21125	0.7184922462701797	0.11690356848930597	5.0	983.9353325366974
97	419.64557	42.165848	512.36	345.64752	197.8	137.03519	40.46618	170.36499	8.400017	392000	1.192093e-10	109.93449	-0.056112953	-37.419304	0.6599767	0.01428995	0.273	0.7059605264663696	0.0988429303113519	79.0	994.3792417049408
98	409.11603	43.85727	484.63306	264.71036	194.05	137.22844	43.747143	172.91539	8.508244	396000	-9.298325e-09	74.823906	-0.043068033	-18.454296	0.6484436	0.015044157	0.21425	0.7188088724017143	0.1381257792202694	36.0	1004.8687896728516
99	434.6745	37.162094	528.5966	382.64496	206.0	137.82147	41.039692	172.39117	8.320938	400000	-7.092953e-09	69.056564	-0.04858774	-24.78046	0.64259654	0.01531657	0.24075	0.7228066182136536	0.1272361816600491	49.0	1014.9520943164825
100	417.7714	49.234634	506.65073	332.9007	196.65	140.19078	42.760056	174.60257	8.36458	404000	-1.4305114e-08	140.60359	-0.040742535	-31.587936	0.6333565	0.015279478	0.21	0.7359798192977905	0.13175910663423965	31.0	1025.1505393981934
101	422.43994	36.869987	477.65585	347.10562	196.45	138.2685	43.579456	174.78247	8.198648	408000	-7.629395e-09	134.50769	-0.039916925	-29.069923	0.6293588	0.015174691	0.2165	0.7257246026396751	0.1291959039678487	28.0	1035.7203559875488
102	438.52103	37.235626	501.47464	357.85107	205.89473	140.58424	42.352905	175.48325	7.827786	412000	2.1338463e-08	122.96517	-0.009129207	-27.660133	0.61889035	0.017976906	0.163	0.7197277507185936	0.12811561096933094	3.0	1045.3436043262482
103	447.26245	51.74042	571.2444	353.82324	207.36842	140.83241	43.32956	176.30383	7.6387987	416000	-2.348423e-08	115.76883	-0.009483365	-33.875717	0.6172387	0.016100032	0.189	0.7304484912753105	0.13499984056161105	4.0	1055.285903453827
104	467.5143	38.738987	527.18427	394.37582	217.77777	143.89117	44.600273	179.3635	8.271614	420000	6.6161157e-09	99.72627	-0.011811135	-23.994179	0.6162345	0.01614264	0.214	0.7253707030415535	0.1255114204389778	5.0	1065.2081742286682
105	500.82074	65.18165	652.9998	408.40906	243.125	147.5337	41.52349	180.6342	7.5718637	424000	1.013279e-08	173.03508	-0.05231123	-57.219208	0.6147162	0.015071895	0.2555	0.6951134896278381	0.10502225410146705	72.0	1075.5021662712097
106	480.88223	55.878445	596.7793	401.2178	228.17647	145.65128	43.7217	183.20293	8.141567	428000	-8.3446505e-10	150.18767	-0.012066528	-62.15619	0.6124003	0.016511146	0.21675	0.709535664319992	0.1218782754351839	4.0	1085.4898765087128
107	495.2562	39.94738	573.18134	410.79883	228.35294	146.53838	44.062588	184.2135	7.702715	432000	-8.940697e-09	90.97325	-0.013230604	-38.67247	0.61225927	0.016362922	0.18975	0.7086443844437599	0.13485294550031712	6.0	1095.5131449699402
108	513.20447	46.39468	589.06793	416.83896	236.6875	150.58972	45.15483	188.46532	8.513727	436000	1.0728836e-09	116.34237	-0.052576087	-57.068485	0.611757	0.015017318	0.26	0.708446486890316	0.12627598740017876	78.0	1105.8393859863281
109	489.6162	38.43332	571.6507	419.63977	224.17647	154.13896	45.5686	191.15683	8.653347	440000	3.0994416e-09	74.12257	-0.03552091	-27.508572	0.599663	0.015315849	0.199	0.7081396788358688	0.1156922733500527	21.0	1115.82181930542
110	502.67462	42.52988	566.8531	421.3491	229.47058	151.3575	46.950848	189.3803	7.5089064	444000	-1.2159347e-08	109.62617	-0.05527397	-37.830925	0.59585196	0.01385997	0.263	0.6811546939611435	0.12041519767481935	79.0	1126.320528268814
